,0_x,0_y
1289,[],For Your Money+Daniel Merriweather
1290,[],Lost Dream (Earth Pilgrim Mix)+Adham Shaikh
1291,"[""I wish I had button eyes and a red felt nose\nA shaggy cotton skin and just one set of clothes\nSittin' on the shelf in the local department store\nWith no dreams to dream and nothing to be sorry for\nI wish I was a teddy bear\nNot livin' or lovin' or goin' nowhere\nI wish I was a teddy bear\nAnd I'm wishin' that I hadn't fallen in love with you\nI wish I had a wooden heart and a sawdust mind\nThen your mem'ry wouldn't come around hurtin' all the time\nI'd have a sewed-on smile and a painted twinkle in my eye\nAnd I never would've ever had to learn how to cry\nI wish I was a teddy bear\nNot livin' or lovin' or goin' nowhere\nI wish I was a teddy bear\nAnd I'm wishin' that I hadn't fallen in love with you\nI wish I had a string you could pull to make me say\nHi, I'm…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Teddy Bear Song+Barbara Fairchild
1292,"[""On a midnight survey of the town\nNo place special, just around\nThe snow fell down like feathers from the sky\nOh and all the good people were in their beds\nWith the reading lamps on overhead\nAnd the curtains drawn against the night\nOh quiet now, softly now\nCareful how you go\nHouse to house to garden gate\nPeople waiting on buses have left too late\nToo late now, they're wishing they were home\nIt gets slippery here so watch your step\nWe don't wanna break the spell just yet\nThe ice is thin, but maybe it'll hold\nOh quiet now, softly now\nCareful how you go\nOh quiet now, softly now\nCareful how you go\nOoh etc\nOn a midnight survey of the town\nNo…\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Careful How You Go+Kim Richey
1293,[],Gotta Say Goodbye+Ronnie Laws
1294,[],Orphelin+Les Patrons
1295,['or you the life of temptaion\ntemptations so wild\nwith the suffers hold my glad\ntreasures blood will raped by so lies\nso satural so wild\nget its the silent sun\nresurrection run\nthe beutifull…\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind'],A World To Win+GORGOROTH
1296,"[""Though your dark eyes\nYou can feel my\nEvery sin\nWhen I walk right\nInto a straight line\nThis world of yours\nI got you caught in my eye, again\nYou're the fall guy\nIn the corner\nOf my gloom\nIt feels like\nEverything I see\nIs nothing new\nI got you caught in my eye, again\nThere's a door there\nThat opens\nWithout you\nAnd the door lies\nWith its open…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Caught In My Eye+Germs
1297,"[""Zombie lady\nZombie lady\nZombie lady\nZombie lady\nZombie lady\nZombie lady\nZombie lady\n(Be first to treasure)\nZombie lady\n(We want to tell you)\nZombie lady\n(You lived in us)\n(Be first to treasure)_\n(We want to tell you)\nZombie lady\nZombie lady\nZombie lady\nZombie lady\nZombie lady\n(You lived in us)\n(We want to tell you)\nZombie lady\n(Be first to treasure)\nZombie lady\n(We want to tell)\nZombie lady\n(You lived in us)\nZombie lady\n(Wer'e all in love)\nZombie lady\n(Be first to treasure)\nZombie lady\n(We want to tell)\nZombie lady\n(You lived in us)\nZombie lady\n(Wer'e all in love)\n(Be first to treasure)\nZombie…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Zombie Lady+Minitel Rose
1298,"['""Ya me voy para siempre""\nYa me voy para siempre\nPara nunca volver\nEl amor que yo quise\nNo me quiso querer\nYa me voy derrotado\nMe duele el corazon\nPor que el amor de mi alma\nPor que el amor de mi alma\nSolito me dejo\nVoy a vagar, por ahi\nTrataré de pasar\nMi vida mas tranquila\nSi sigue este dolor\nNo le sorprenda que\nMi hogar sea una cantina\nYa me voy derrotado\nMe duele el corazon\nPor que el amor de mi alma\nPor que el amor de mi alma\nSolito me dejo\nVoy a vagar, por ahi\nTrataré…\n\n\n\n\n\n\n\n\n\nFuente: Musixmatch']",Ya Me Voy Para Siempre+Vicente Fernandez
1299,"[""Maggie and Milly and Molly and May\nWent down to the beach (to play one day)\nAnd Maggie discovered a shell that sang\nSo sweetly she couldn't remember her troubles, and\nMilly befriended a stranded star\nWhose rays five languid fingers were;\nAnd molly was chased by a horrible thing\nWhich raced sideways while blowing bubbles: and\nMay came home…\n\n\n\nTraducir al español\nFuente: LyricFind""]",maggie and milly and molly and may+Natalie Merchant
1300,[],The White Tent The Raft (LP Version)+Jane Siberry
1301,"[""Guns and ammo lie in front of you\nThe clips are all loaded, now what shall you do?\nThis is how it starts when the end glows wildly in the dark\nThis is how it starts when the last breath ends the last spark\nNine, nine, nine!\nMillimeter,\nNine, nine, nine!\nMillimeter!!\nShoot!\nThe last ammunition\nLet the clips fall down\nThe last ammunition\nAnd fall to the ground\nThe Desert Eagle spreads its wings for you\nKiss the cold steel then let the bullets come through\nThis is the ultimate end, I'll make it sure that you will see\nAs I shall kiss the cold steel and see how dark this day really can be\nNine, nine, nine!\nMillimeter,\nNine, nine, nine!\nMillimeter!!\nShoot!\nThe last ammunition\nLet the clips fall down\nThe last ammunition\nAnd fall to the ground\nBite the blank steel now let…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",The Last Ammunition+Deathstars
1302,"[""Every scream went bleeding through these paper walls\nAnd all the make-up in the world couldn't hide the scars\nI leave today, I'm packing light: a suitcase, some toiletries\nThe rolling hills and willow trees of Carolina wait for me\nYou never learned, the rules have changed since we were nine\nThis isn't school, boys don't assault the girls they like\nThe taste of blood, the claim of love\nThese two will here on cease to be\nSprouting from your fists and tongue 'cause Carolina waits for me\nFields of grain go whipping by from the window seat\nI'm drifting in, I'm drifting out catching up on sleep\nI couldn't get indentured since the very crest of…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Carolina+Benjamin Gibbard
1303,"[""Committed to a life of slavery\nIn the factories our own hands have built\nWhere we must work twice the graft\nBefore gaining the goods we've already slogged to create\nTo consume all things material\nStands above human compassion\nAs we compete with our fellow man\nIn the bid for a stronger position\nIn our ruthless search for…\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",From Enslavement To Obliteration+Napalm Death
1304,[],D. Shallow+Thee More Shallows
1305,[],There Goes My Heart  (Dream Album Version)+Michelle Tumes
1306,"[""You built me up with your wishing hell\nI didn't have to sell you\nYou threw your money in the pissing well\nYou do just what they tell you\nREPENT that's what I'm talking about\nI shed the skin to feed the fake\nREPENT that's what I'm talking about\nWhose mistake am I anyway?\nCut the head off\nGrows back hard\nI am the hydra\nNow you'll see your star\nPrick your finger it is done\nThe moon has now…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Antichrist Superstar+Marilyn Manson
1307,"['On taiteilijan teillä, niin monta neuvojaa\nOn hyvät neuvot heillä, ne hyvää tarkoittaa\nJa tahtoo vain opastaa\nKun enne teki työnsä, kuin tehdä täytyikin\nKiristi nälkävyönsä, rypi, räytyikin\nSe viehätti jotenkin\nSillä taitelija jalostuu paineessa\nSe loassa versoo, kärsii maineessa\nLöysässä hirressä rakkaimmat rimpuilee\nNiin toivovat ne, jotka eivät niin tee\nOn tailija tuolla\nJa ääneen mietitään\nSe ei kai osaa kuolla\nKun vanhuuspäivillään\nKäy kaiken häpäisemään\nSillä taitelija jalostuu paineessa\nSe loassa versoo, kärsii maineessa\nLöysässä hirressä rakkaimmat rimpuilee\nNiin toivovat ne, jotka eivät niin tee\nJos on kerran jonkun rakkaan\nOnnistunut löytämään\nKynsin hampain sellaisesta täytyy kiinni pitää\nSilitellään päätänsä ja poskillensa…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Sanomisen pakosta+YUP
1308,[],Rowdy Jack+Gigi Barocco
1309,"[""Let's get the show on the road, baby\nAt the curtain, take a bow\nNew haven, just a rendezvous to take you to\nA lover who was then, but never now\nSusan played the lady\nWho called the players songs\nJust a figurine of stagehand reveries\nGuess up and coming can't be that wrong\nLet's get the show on the road, baby\nAnd set the spotlights on the stage\nAh, my, it seems I've heard these words before\nDid you forget to turn the page?\nAnd remember what they told you\nAbout how the show goes on\nHow can you come back, if you've never gone away?\nHow can you sing how, can you sing without a song?\nAnd today's for sale and it's all you can afford\nBy your own admission\nYou see the whole thing's got you bored\nThe Lord uses the good ones, the bad ones use the Lord\nLet's get the show…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Let's Get The Show On The Road+The Michael Stanley Band
1310,[],Malia My Tita+The Invitations
1311,"[""He's waiting at the station\nHe's not taking any trains\nHe's a kid from Colorado\nCounting raindrops in the drain\nHe's sleeping in the tunnel\nHe's edging towards the vent\nHe's a lonesome river swimmer\nWondering where the river went\nWho's gonna carry him down?\nWho's gonna carry him down?\nOne more turnaround\nAnd he'll be homeward bound\nWho's gonna carry him, carry him down?\nThere's a landlord on the benches\nThere's a posse on the train\nThere's an angel up in heaven\nWho forgot somebody's name\nWho's gonna…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Waiter At The Station+Willy Mason
1312,"[""Monday come slowly, I feel a bit out of touch\nWith all this daily heartache it hurts me so much\nI cannot help it if I'm hard to love\nThere are things about me that you don't know, I don't like acting tough\nYou can be serious and I can be mysterious\nShare my feelings everyday but you'll just smile at me and say\nI love you baby and I love you doll\nTimes get tough but my heart won't change at all\nI love you baby and I love you doll\nTuesday come gently I feel a little blue\nI used to shine deep bright red when I was with you\nThen everything changed only I stayed the same\nAll my blue skies turned to grey and all my flowers turned away\nYou can be serious and I can be mysterious\nShare my feelings everyday but you'll just smile at me and say\nI love you baby and I…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Hard To Say I Love You+Tuesdays
1313,['Foi ela que me convidou\nFui eu que não soube chegar\nFoi ela que me maltratou\nFui eu que não soube chorar\nAndei sete léguas de amor\nChorei sete litros de mar\nMas ela não se saciou\nMas ela não soube esperar\nFoi ela que me condenou\nSou eu que vou lhe perdoar\nFoi ela que tanto pecou\nSou eu que vou me confessar\nFoi ela que se ajoelhou\nSou eu que vou ter que rezar\nFoi ela que me arruinou\nSou eu que vou ter que pagar\nFoi ela que me incendiou\nÉ fogo na roupa contar\nÉ mais uma história de amor\nQue outro me tome o lugar\nNão está mais aqui quem chorou\nUm outro que venha chorar\nÉ mais uma…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind'],Essa Passou+Carlos Lyra / Chico Buarque
1314,['Co mnie popycha tak\nŻe się nie przejmuję zbyt\nCodziennie ostro gram\nBy jak najszybciej wbiec na szczyt\nNieważna cena jest\nI jak tu gęsto pada trup\nGdy trzeba szybko wejść\nI zwinąć łup\nWszystko albo nic\nGóra albo dół\nReszta to jest nic\nDla naiwnych wzór\nI mur.\nW życiu zawsze warto\nTylko na całość iść\nDrogą już utartą\nNajpierw skok potem bal.\nGłupim żal.\nA głupim żal.\nGłupim żal.\nTo proste jest jak drut…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch'],Wszystko Albo Nic+Budka Suflera
1315,[],Oh How I Miss You+The Bachelors
1316,"[""Counterfeit\nI'm tired of taking of easy\nSo tired, tired of taking it slow\nGive her more than you know\nShow a little more than you show\nCos everything that you give is counterfeit\nSo plain and uncomplicated\nEach word is spoken in code\nGive her more than you know\nShow a little more than you show\nCos everything that you give is counterfeit\nGive her all that you can get\nWhen fever hits she will protect\nDon't lose, don't steal what you don't have\nGive her more than you know…\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Counterfeit+Lowgold
1317,"[""Yeah, I got to do it to you\nCome on, baby\nCome with me, sit on the stoop\nUntil it starts to get u loose\nGirl, I see you across the road, you're looking fly\nAnd I feel like coming through and saying hi\nGotta check my swagger, get my pimping tight\nGotta get you on that patron and get you feeling right\nGirl, the way that I feel it's your lucky day\nIf you want you can push my whip to my place\nYou're so inviting, I'm so excited\nTo see what you got for me, I'm gonna like it\nYou say you don't like to rush in\nYou say you won't but I know you will\nBaby, don't front, you can let me in\nI won't be more than you can deal with\nSo let's go, baby, step into my Range Rover\nPush it to the crib, let's cut until we hangover\nYou got the body up, I got the do it do it juice\nLet's…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Get U Loose+Ruben Studdard
1318,['Basta um olhar entre nós os dois pode ser magia\nPara começar não está nada mal esta simpatia\nPor este desafio há sempre um novo rio tão veloz\nBem perto de nós\nTudo pode acontecer\nE mais tarde irás saber\nQuando tu me conheceres melhor\nSerá que nos vamos entender\nOu mais tarde arrepender\nQuando eu te conhecer melhor\nBasta eu ficar junto a ti mais algum tempo\nÉ o teu olhar que decide então o meu sentimento\nEste novo mundo não para um segundo tão veloz\nBem perto de nós\nTudo pode acontecer\nE mais tarde irás saber\nQuando tu me conheceres melhor\nSerá que nos vamos entender\nOu mais tarde arrepender\nQuando eu te…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch'],Tudo pode acontecer+JoÃ£o Portugal
1319,[],Wait For Me+The Runaways
1320,"[""Didn't I make you feel\nLike you were the only man?\nDidn't I give you everything\nA woman possibly can?\nBut with all the love I give you\nIt's never enough\nI'm gonna show you baby\nThat a woman can be tough\nSo come on, come on, come on, come on\nTake another little piece of my heart, now baby\n(break it)\nBreak another little bit of my heart, now honey\n(have a)\nHave another little piece of my heart now, baby\nYou know you've got it if it makes you feel good\nYeah, out on the street\nAnd you know deep down in your heart\nThat ain't right\nI know you never never hear me\nWhen I cry at night\nI tell myself that I can't stand the pain\nBut when you hold me in your arms I say it again\nSo come on come on, come on, come on and\nTake another little piece of my heart, now baby\n(break it)…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Take Another Little Piece Of My Heart (LP Version)+Dusty Springfield
1321,['What Fassbinder film is it?\nThe one-armed man walks into a flower shop\nAnd says: What flower expresses\nDays go by\nAnd they just keep going by endlessly\nPulling you Into the future\nDays go by…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind'],White Lily+Laurie Anderson
1322,[],It's Trivia (Album)+The Thermals
1323,[],Romanssi+Maj karman kauniit kuvat
1324,[],La Maison (Album Version)+Gabin
1325,"['You found the world with your eyes and set the struggle alight.\nI turned it back, black and white, so I could stay out of sight.\nWe fight each other alive and throw ourselves at the triumph of life.\nI grew wings and a beak just to stay on my feet.\nI spill blood from my mouth into yours and survive;\nYou chased me off of the ground.\nI drew you into the clouds, triumph of life.\nMany millions of a kind, to the ground confined\nThe few heads that rise up. Learn to take to the sky,\nCarry the breed in a seed as the family dies.\nThe dead emboldened by the living who learned how to fly.\nAs you get better at killing I get better at surviving.\nWhen you get better at looking, I get better at hiding\nEvolution of sames who change shape in the race\nAnd so we run…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Triumph Of Life+Fucked Up
1326,[],Engorged With Impiety+Broken Hope
1327,[],Hot Chocolate (Album Version)+Tom Hanks
1328,"['A veces, me sorprendo triste y que hare yo con mi vida\nLo que debo hacer, con lo que quiero, lo que quiero tener con lo que tengo\nVete tristeza, vienes con pereza y no me dejas pensar,\nVete tristeza, ty no me interesas\nEsta sonando la rumba y me llama, me llama a bailar\nLa Vida Te Da presion y no es de garrafa y no es de sifon\nLa Vida Te Da preocupacion, deja la preocupa y pasa a la accion\nQue…\n\n\n\n\n\n\n\n\n\nFuente: Musixmatch']",La Vida Te Da+Amparanoia
1329,[],In And Around The Garden+The New Deal
1330,[],Boogie Woogie Country Girl+Big Joe Turner feat. Piano ManÂ´ Walls
1331,"[""Whippoorwill's singing, soft summer breeze;\nMakes me think of my baby left down in New Orleans,\nI left down in New Orleans\nMagnolia you sweet thing, you're driving me mad\nGot to get back to you, baby;\nYou're the best I ever had;\nYou're the best I ever had;…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Magnolia+Poco
1332,"[""Could it be the love the answer when I want to stay\nHere with you, only with you\nCould it be the love that I want to give that I thought was true\nBut I just can't feel\nOnly with you, only with you\nYou sure just chill\nSearch for the world I deal\nBut you are doing what is real\nJust you're teaching to the heal\nAnd you're teatching not the steel\nBut we need to keep working\nJust up the dirting\nAway from all the jerks\nSo none of them can hurt\nTake a look at what we're doing\nCause a perfect flowing\nAh yeah\nIf we take a look at mankind\nEverybody is doing crimes\nYou know that it's time\nYou see a hole up in the sky\nAnd we are acting wild\nSo why don't to discover yo\nAnd try to change the topic\nMake profit\nSo don't you even bother it\nLove is all what…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Only With You+Captain Hollywood Project
1333,"['Last night, she said\n""Oh, baby, I feel so down\nOh, it turns me off\nWhen I feel left out""\nSo I, I turned \'round\nOh, baby, don\'t care no more\nI know this for sure\nI\'m walking out that door\nWell, I\'ve been in town for just about fifteen-oh minutes now\nAnd baby, I feel so down\nAnd I don\'t know why\nI keep walking for miles\nAnd say, people, they don\'t understand\nYour girlfriends, they can\'t understand\nYour grandsons, they won\'t understand\nOn top of this, I ain\'t ever gonna understand\nLast night, she said\n""Oh, baby, don\'t feel so down\nOh, it turns me off\nWhen I feel left out""\nSo I, I turned round\nOh, baby, gonna be alright\nIt was a great big lie\n\'Cause I left that night, yeah\nOh, people, they don\'t understand\nNo,…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Last Nite+The Strokes
1334,[],Butterfly+Tommy Steele
1335,[],Supermova+Magic Dirt
1336,[],Ultra Violet Light+Claire Hamill
1337,"[""Come back Margaret he wants to adore you\nCome back Margaret I'd like to explore you\nCan't you see the tears in my eyes?\nWith the love for him I disguise\nI like the free days with no expectations\nI like it my way with no limitation\nStill you see the tears in my eyes\nWith the love for him I despise\nDarling you will always be around\nWhether my mood's up or if it's down\nIn dreams I try to take you far away\nBut you never stay\nNo you never stay\nNo you never stay\nDarling you will always be around\nWhether my mood's up or if it's down\nIn…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Come Back Margaret+Camera Obscura
1338,[],Harbor Lights+Dominoes
1339,"[""Yeah, I'm ready to do it all over\nMy heart colder, hip-hop I'm part owner\nSouthern rap specialist, verses intelligent\nElegant, it's Ludacris, don't ever question my relevance\nNo pun intended, if no one's offended, get offended\nDon't get it twisted, guns can get extended\nReady to die for my respect, my value, my worth\nUnequivocal, lyrical beast on every fuckin' verse\nI throw the curse just to stretch the emotions\nSomebody said I'm washed up, I told 'em pass me the lotion\n'Cause the industry's dryin' up and these verses are moisturizer\nThen hand me your favorite rapper and Luda will posterize him\nI'm dunkin' over you critics, dozin' off when I'm spittin'\nMy fans locked behind these bars, I put my life in a sentence\nGood riddance, I wake 'em up if they step…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Intro+Mew
1340,[],Gotcha+DJ Deeon
1341,[],Funny Ha Ha+My Life Story
1342,"['I took my time\nI wanted to know you\nAnd everything that you are\nYour soul and mine, are so beautiful\nAnd girl your skin is divine\nA vision of love, and im dreamin, dreamin of you all night\nAnd now your gone, i slept too long\nI let you pass me by\nI wanted to tell you whats on my mind\nBut somehow i let you go\nI wanted to show you how i feel\nBut it seems i move to slow\nAnd now ill never know\nIll never know, ill never know, know, know\nIll never understand why i let you go\nIll never know baby, ill never ever ever know\nYou know i stay up nights, thinkin about you baby\nThinkin about how you blew my mind\nRemember the fights, all about nothing baby\nYou know it was all a waste of time\nA vision of love, and im dreamin, dreamin of you night\nAnd now your gone, i slept too…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Never Know+Soulive
1343,"[""There are no lyrics. It's…\nTraducir al español\nFuente: LyricFind""]",Beauty Stab+ABC
1344,"[""Once in a dream, I chased you down in a cloud\nI'm certain now, I'm the one who's changed\nI have determined that my tongue is the culprit everyday\nAnd I can do nothing on my own\nJanuary?s going fast\nFebruary almost certainly will not last\nWake me next year\n(What is, what was, what will be?)\nOnce in a dream, I chased you down in a cloud\nI'm certain now, I'm the one who's changed\nI have determined that my tongue is the culprit everyday\nAnd I can do nothing on my own\nJanuary?s going fast\nFebruary almost certainly will not last\nWake me next year\n(What is, what was, what will be?)\nI?ll tear this down\nI?ll tear this down\nI?ll tear this…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Evermore+The Fold
1345,[],Boys Ain't Supposed To Cry+Mac Davis
1346,[],RÃ¡dio Mundo+Delfins
1347,['در سکوتی مانده بودم نا امید\nروزم بلند شبم کوتاه\nهرچه که بود بیهوده بود رنگی نداشت\nدفتر عمر ورق میخورد اهنگی نداشت\nهرچه که بود بیهوده بود رنگی نداشت\nدفتر عمر ورق میخورد اهنگی نداشت\nلاکن در ان سکوت گران کسی رسید\nکسی که جان به جان خسته ام دمید\nهرچه بد بود از یادم رفت اندازه شدم\nمَه رو واکرد خورشید امد تازه شدم\nلاکن در ان سکوت…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch'],Afresh (Tazeh)+Faramarz Aslani
1348,[],Mummon sekomehu+Juice Leskinen
1349,[],Captain Hook (Acapella 1)+Montero
1350,[],Fading Like A Flower (Discode Remix)+Dancing DJ's v Roxette
1351,[],Worth The Pain+Rebecka TÃ¶rnqvist
1352,[],So Insane+Sniper
1353,[],Grace+The Wolfe Tones
1354,[],Tchaikovsky Remix+Edvin Marton
1355,"[""Oh girl, wash your face before you come to the table\nGirl, know your place, be willing and able\nTake it on the chin, let the best man win\nGirl, shoulders back and stand up straight\nGirl, watch your mouth and watch your weight\nMind your manners, smile for the camera\nAnd pose like a trophy on a shelf\nDream for everyone, but not yourself\nI've heard of God the Son and God the Father\nI'm still looking for a God for the daughters\nGirl, don't be weak but don't be strong\nSay what you want, just as long\nAs you nod your head with your lipstick on\nAnd pose like a trophy on a shelf\nDream for everyone, but not yourself\nI've heard of God the Son and God the Father\nI'm just looking for a God for the daughters\nI wash the dishes, feed the kids, and clean up all this mess\nDo…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Ride Tow+The Daughters
1356,[],Die Geister Scheiden Sich+Massive TÃ¶ne
1357,"[""Countless nights of\nEavesdropping on the house of god\nThe real world of numbers\n- A distant memory\nThe endless miles that\nI have not walked don't seem much\nNow I'm in love with someone else's dream\nAnd meaningless are\nThe places I have never seen before\nRefrain:\nI want you to bury me\nIn the city of white lilies\nStrange how familiar\nThis place seems to be...\nBury me\nIn the city of white lilies\nTake everything and bury me\nDon't spare me\nThey say you're a stream\nFrom understanding to will\nBut if you won't…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",CITY OF WHITE LILIES+Cyan Velvet Project
1358,"['Sometimes when she looks up\nIt seems as If shes by herself.\nDevil whispers in my ear,\nI tried in vain to reach her world.\nThere are many silent words,\nRaising heads while the tide still sounds.\nAnd there are many weeping eyes\nHand in hand while the wind still pounds.\nBut the cycle never ends,\nThe curtain falls burying my tears.\nThough the carpet of gold\nSeemed to be quite near.\nRef.: (2x)\nShes got that light around her eyes.\nA gleaming star surrounds her mind.\nShes got that smile imbued wih soul.\nI need her hand, cause shes my home.\nShes got that light around her eyes.\nA gleaming star surrounds her mind.\nShes got that smile imbued with soul.\nI need…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Shes Got That Light+Straight Flush
1359,[],Il Pleurait+Maurice Chevalier
1360,"[""Letras\nOn heaven's bright shore (on heaven's bright shore),\nThere's gonna be no more dyin' (over there)\nNot one little grave (not one little grave),\nIn all that fair land (that wonderful land).… Más\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: LyricFind\nDisponible en\nSpotify\nDeezer\nGoogle Play Música\nArtistas: Ralph Stanley, Alison Krauss, Judy Marshall\nFecha de lanzamiento: 1983""]",Heavens Bright Shore+Alison Krauss & Union Station
1361,"[""I've been trying to breakout of the breakdown\nHoping to find a miracle in the meltdown\nAll the loving chaos that I'm surround\nI dance dance to take me off the ground ground.\nI've been closing my eyes so I can see you\nTrying to make every other lover be you\nHoping that my fantasies will come true\nI dance dance and pray that some of them do.\nHey-yeah, lift my emotion\nTonight, my heart is open\nLet go, there's no confusion\nControl is an illusion.\nControl is an illusion.\nWoo-ooo-oo-oo.\nControl is an illusion.\nI can't own ya love,\nI can't own your love,\nI gotta let it go in the night sky\nWhen I look above\nWhen I look above\nI see it shining; I'll feel so aliiiiive.\nReady to let love back into my soul.\nIn the…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Control+Dataworx
1362,"[""When life is breaking down\nInto a thousand grains\nAnd there's no way I can avoid to face\nThe giant black hopeless wall\nThat drops inside of me a sense of torn\nBut now\nThis feeling that I can't support\nNow is gone\nBecause you're mine and I am yours\nAnd I've found\nI would like to get one more minute to stay\nAnd keep looking at your smile\nI cannot forget all the times that we spent\nEvery time I see your smile\nI would like to get one more minute to stay\nAnd keep looking at your smile\nWhen all my life becomes so hard to face\nAnd all the force I've got begins to fade\nWhen I just feel gone and void\nI know I'm not alone and I can fall\nStraight down\nInto your arms to find the force\nAnd rise up\nAnd all the pain I feel that drops\nMe down\nIn one minute gets far away from my…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",It's For You+Dope Stars Inc.
1363,[],Jism On the Cross+Murder Junkies
1364,"[""Persuaded, paraded, inebriated, and down\nStill aware of everything life carries on without\n'Cause there's one too many faces with dollar sign smiles\nGot to find the shortest path to the bar for a while\nA long way from happiness\nIn a three hour away town\nWhiskey bottle over Jesus\nNot forever, just for now\nNot forever, just for now\nThere's a trouble around, it's never far away\nThe same trouble's been around for a life and a day\nI can't forget the sound, 'cause it's here to stay\nThe sound of…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Whiskey Bottle+Uncle Tupelo
1365,"[""Rain goes perfect\nWith a Nosdam mixtape.\nThe last streetlights\nStay on well after dawn.\nKings fall to fawns--\nHe dropped the needle,\nLet the song say it.\nThe kind of morgue with a\nGong to tell you when;\nBut the room's rules bend\nAnd the staff will make you laugh.\nMy dad wore this face in old photographs.\nCalico cats out stare me from\nBehind a junkyard fence.\nHigh on Khat, I let my stare\nGo soft, but pretend it's not.\nWhen I'm eyed, I tongue my bottom teeth\nAnd look at the sidewalk in front of me\nAs my tennis shoes go\nIn and out of the frame.\nAnother…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",A Sky For Shoeing Horses Under+Why?
1366,"[""everybody has a story told day by day\nAs the world keeps on turning, this life gets worse and worse\nIt's a typical story it happens everyday\nIt's the human struggle with the common threat\nWe struggle for a better day\nchildren stories!\nI'd rather fight and keep on…\n\n\nTraducir al español\nFuente: LyricFind""]",Children Stories+Union 13
1367,[],The Galician Overture+The Chieftains
