,0_x,0_y
1315,[],Another Sunday+The Scientists
1316,[],Recoup This (LP Version)+Coolio
1317,"[""Tell me brother, where is the meaning\nWhat does man gain, from all his labor\nAll the rivers run down to the ocean\nYet the sea is never full\nWhat is twisted, can never be straightened\nWhat is lacking can never be counted\nFor with wisdom, comes much sorrow\nThe more that's known, the more we grieve in pain\nI was a teacher, the King of all of Israel\nI was a wise man, the wisest in the land\nI was a rich man, I built the greatest houses\nBut without the hand of God, my life could have no meaning\nIt's just chasing after (chasing after the wind)\nThe eye will never, have enough of seeing\nThe ear will never, hear enough to fill\nThere is nothing, new beneath the heavens\nWhat has been will someday come again\nAll my wisdom, all of my labor\nAre as folly, in the sight of…\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Chasing After The Wind+Blue Highway
1318,"[""She loves him just enough, to be laid there\nSpread eagle exposing her love\nHer sighs and moans meant nothing to him\nBut a girl must do what she must do.\nHail To The King\nAnd his court of love\nWas it love? Or self-imposed lust.\nHey, it's not your duty to me\nI'm just a boy, not a king\nIt never felt right from the start\nSpeak to me, I'll…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Hail To The King+No Use For A Name
1319,"[""Hearts aren't really our guides\nWe are truly alone\n'Cause God ain't up in the sky\nHolding together our bones\nRemember we used to speak\nNow I'm starting to think\nThat Your voice was really my own\nBouncing off the ceiling back to me\nGod, this can't be\nGod, this can't be\nGod, could it be that all we see is it?\nIs this it? Is this it?\nWon't you come down, Heaven?\nWon't you come down?\nWon't you cut through the clouds?\nWon't you come down?\nWon't you come down, Heaven?\nWon't you come down?\nWon't you cut through the clouds?\nWon't you come down?\nCome down, come down, come down\nOh, my Heaven, why\nDo you have doors to close?\nDo you have clouds to stop his voice?\nOh, my Heaven, why\nDo you have doors to close?\nDo you have clouds to stop his voice\n(On the way down?)\nAnd, God, this…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Contact+As Cities Burn
1320,"['Fui a las puertas del Edén\nY encontré todo muy bien,\nFui a la casa del prelado\nLo sentí muy preocupado.\nLlegué a la casa de un artista,\nLo encontré corto de vista,\nPasé por lo del doctor\nNunca vi tanto dolor.\nTe quiero así,\nMe gustas viva,\nYo no pedí nacer así,\nSon cosas mías.\nTe quiero así,\nMe gustas viva,\nYo no pedí nacer así\nSon cosas mías.\nY a la hora de partir,\nCuando atravesé la esquina\nNo necesite dar vueltas\nVenía la policía.\nY me llevaron a un cuartel\nSucio de gris agonía,\nYo les vendí mi inocencia\nA un precio…\n\n\n\n\n\n\n\n\n\nFuente: LyricFind']",Cosas MÃ­as+Los Abuelos De La Nada
1321,"['Yeah, yeah, ¡Arma Blanca! Elda City, yeah del corazón al bafle,\nDice: Autodidactas...\nEn este largo trayecto, desde que solo era un chaval,\nCrecía dentro de este parque un proyecto que hoy es mi aval,\nTodo tan lento, avanzaba en la ciudad fuimos cimientos\nDe lo que hoy son los b.boys de Elda y sus conocimientos,\nTodo el talento, fue por esfuerzo más que por un don,\nGraffiti, break, rap y beatbox, bajo mi sudadera de White Socks\nTal evento, en el cauce del río un momento de auge,\nTodos los días metidos en líos rimando en garajes,\nCientos de takeos distintos daban color al paisaje,\nEn las calles entre el gris cemento, nombres y mensajes,\nTraje el break a esta plaza de mármol intento tras intento\nViajaba a otras ciudades buscando nuevas cintas y…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: Musixmatch']",Autodidactas+Arma Blanca
1322,"[""Disponible en\nSpotify\nDeezer\nGoogle Play Música\nArtistas: Aaron Zigman, Alexandre Desplat\nÁlbum: Mr. Magorium's Wonder Emporium\nFecha de lanzamiento: 2007\nOtras personas también buscan: Temper Tantrum, Part 1, MÁS""]",The Flight Of Magorium+Alexandre Desplat & Aaron Zigman
1323,[],Smackie The Frog (LP Version)+Mitch Hedberg
1324,[],Kentucky+Audio Lotion
1325,[],With A Professional+Dabrye
1326,['I signed on the line and threw away my life\nThey gave me a gun They gave me a knife\nThey taught me how to kill and they taught me how to hate\nKilling Machine\nKilling people I don`t even know\nI was trained to…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind'],Killing Machine+Partisans
1327,[],Stoned Love (Patchworks Remix)+Westpark Unit
1328,[],Right Or Wrong (Radio Remix)+Eric Roberson
1329,"[""And now, while we're here alone\nAnd all is said and done\nNow I can let you know\nBecause of all you've shown\nI've grown enough to tell you\nYou'll always be inside of me\nHow many roads have gone by\nSo many words left unspoken\nI needed to be by your side\nIf only to hold you\nForever in my heart\nForever we will be\nAnd even when I'm gone\nYou'll be here in me\nForever\nAnd once, I dreamed that you were gone\nI cried out trying to find you\nI begged the dream to fade away\nAnd please awaken me\nBut night took a hold of my heart\nAnd left…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Forever+Kenny Loggins
1330,[],Version 78 Style+Glen Brown / King Tubby
1331,['soy un viajero de paso\nun soÃador que va por este mundo\nyo te amare aunque sea un fracaso\ntratame bien\naunque yo sea un vagabundo\nsoy lo que tu no esperabas\nuna fiesta a las 6 de la maÃana\nuna cancion de amor desesperada\nuna ilusion que entro por tu ventana\nyo te regalare\nel claro de la luna\nyo no tengo fortuna\nsolo te tengo a ti\ntoma mi corazon\nbohemio enamorado\nque el destino a marcado\npara ti\nmuchos caminos anduve\nel tiempo de mi vida fue buscarte\ncruce los 7 mares para hallarte\nsolo por ti un dia me detuve\npero si todo termina\nveras…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: LyricFind'],Bohemio Enamorado+Donato Poveda
1332,[],Can't Stand It+Graham Bond
1333,[],Cosmonaut+Riff Raff
1334,"[""Tu peux marcher dans le soir et entendre la musique dans les bars\nTu peux marcher dans le soir et entendre la musique dans les bars\nLiberté mon amour heureux de te revoir\nTu peux chercher dans la nuit et mordre dans ton désespoir\nTu peux mordre dans la nuit et mordre dans ton désespoir\nAmour et chaleur de l'autre côté du trottoir\nTu peux t'asseoir dans la rue et rire quand les gens passent\nJ'en connais des milliers des belles et des marrantes et j'en passe\nLa pluie, le vent, le soleil, il faudra que tu t'y fasses\nLa pluie, le vent, le soleil, il faudra que tu t'y fasses\nEh!\nTu peux hurler dans le noir et attendre le lever du jour\nTu peux hurler dans le noir et attendre le lever du jour\nCette chose…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Une vie saine+Ã‰tÃ© 67
1335,"['Siempre hay un Ãºltimo beso,\nUna Ãºltima caricia de amor,\nUna Ãºltima noche,\nDonde estuvo la pasiÃ³n,\nSiempre un Ãºltimo verso,\nQue saliÃ³ del corazÃ³n,\nUna Ãºltima rosa,\nQue se queda en el jarrÃ³n.\nSiempre un Ãºltimo abrazo,\nUna Ãºltima canciÃ³n,\nUna Ãºltima luna,\nQue brillÃ³ para los dos,\nSiempre un Ãºltimo encuentro,\nDe dos almas sin rencor,\nSiempre un Ãºltimo tiempo,\nCuando todo fue mejor.\nUna Ãºltima entrega,\nSin medir cuanto se da,\nUna voz que se quiebra,\nCuando el corazÃ³n se va.\nDecir adiÃ³s,\nPara entrar en una nueva soledad,\nDecir adiÃ³s,\nCuando el tiempo ha terminado para amar,\nDecir adiÃ³s,\nY saber que ya maÃana no estarÃ¡s.\nDecir adiÃ³s,\nY…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: LyricFind']",Decir Adios+Carlos Ponce
1336,"[""Put me on a boat and cut the line\nThe fishing's been much better but the weather's fine\nAnd all my friends are here to kill the time\nAnd all the things I love are in rewind\nAnd I wouldn't care if they all just disappeared\nCause you know I'll be coming back here every year\nThe promise of the fall\nAnd winter's lazy call\nThey've got me pinned against the wall\nAnd all we are is all in all\nAnd I'm not afraid to die\nAs long as you're by my side\nWe can sleep the whole year through\nAnd then I will up and leave\nTo show you that I believe\nIn the way that things used to be\nPut me in a box and close the lid\nPut me on a shelf, keep me well-hid\nAnd everything I said and everything I did\nAnd everyone I've known since I was a kid\nAnd keep me there until I'm old\nUntil I know…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Close The Lid+Port O'Brien
1337,"[""Oh, take these stones away\nStart a brand new story.\nI'll make it through each day\nSinging death or glory.\nLord won't answer me\nI won't let it bring me down.\nI know these clouds are gray\nThat I am living under.\nI know I'll be okay\nWith the rain or thunder.\nI hear it calling me\nI won't march into the sound.\nOoh, whoa.\nI just get this feeling\nYou're holding me down.\nAnd these answers I'm needing\nI guess they're being smothered by the sound.\nOf all this emotion\nAnd all of this hate.\nStill I keep searching for something to put my faith in,\nTo find my place so I keep singing.\nOh, take these stones away\nStart a brand new story.\nI'll make it through each day\nSinging eath or glory.\nLord won't answer me\nI won't let it bring me down.\nOoh, whoa.\nHold…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Where We Belong (Radio Edit)+Lostprophets
1338,[],Choppin' 'n' Changin' (Mono) (1998 Digital Remaster)+Cliff Richard & The Shadows
1339,"[""Come here in silence and kiss me quiet lying on the floor\nI'm acting dumb like you wanted\nBut I'm not your kid anymore\nI'm not your bastard John\nJust because I played along\nI'm not your bastard John\nJust because I played along\nYou're just a comma\nYou give me pause with your temporary charm\nBut I'm distorted\nCan't you see it when I'm underneath you\nTrying not to look alarmed\nI'm not your bastard John\nJust because I played along\nI'm not your bastard John\nJust because I played along\nI'm not your bastard…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Bastard John+Heatmiser
1340,"['Jealousy is gonna tear us apart\nIf you let it take hold\nA poison from the brain to the heart\nThat\'ll bleed the love from your soul\nAnd break what once was whole\nUntil you\'re left with lots of little pieces\nSolidified by the slamming of a door\nSo don\'t let that jealousy overtake you\nMake you destroy that which you care for\nAnd the Spanish temptress rubbed his temples and told him to close his eyes\n""Here sip on this and everything will be all right""\n""Pobrecito""\nPass me some more of that Spanish fly\n""Esperate un minuto""\nI need something to dilute my mind\n""Tu no sabes…\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Pobrecito+ALO (Animal Liberation Orchestra)
1341,[],Untertage (Ionic Vision Remix)+Orange Sector
1342,[],Keep Your Lamp Trimmed And Burning+John Jackson
1343,[],This Is My Life+Rita Chiarelli
1344,[],Wake Up+Lost Gringos
1345,[],LFO (Leeds Warehouse Mix)+LFO
1346,"[""The night will come\nAnd rip away,\nHer wings of innocence through every word we say\nMaybe it's time,\nTo spit out the core of our rotting union\nHopefully before it chokes\nUs to our senses.\nGuess it's too bad,\nThat everything we have\nIs taken away.\nSwim in the smoke\nThe hero will drown\nIntoxicating beauty tears everything down\nBut still our hands are\nBound at the wrist\nThis romantic tragedy is suffocating from your fist,\nIn a sea of fire.…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",And The Hero Will Drown (Album Version)+Story Of The Year
1347,[],Right Here In My Heart+Delta Goodrem
1348,[],TÃ´ Saindo+Ana Carolina
1349,"[""I'm the one that you would die for\nThe one you long to touch\nThe one you live a lie for\nI know this much\nThe more you see\nThe more you want\nThe more you taste\nIt just gets better\nThe more you get\nThe more you like it\nDon't go too far, I won't let you\nDown boy, won't you bring me\nDown boy, got to keep you down\nIf you want me with you\nDown boy, won't you bring me\nDown boy, got to keep you down\nSome things I just won't do\nDo anything to please me\nI got you where I want\nI know how much you need me\nJust want to get it on\nThe more you see\nThe more you want\nThe more you taste\nIt just gets better\nThe more you get\nThe more you like it\nDon't go too…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Down Boy (radio edit)+Holly Valance
1350,[],Armour Of God+Chariots
1351,"[""You got one is times, subtract, and add the sum let her know\nThat she's the only one\nTwo is to hold up and understand sing that song and\nOn the other hand\nThree is to take down and simplify\nMake that call and\nDont you wonder why\nFour you know, 'cause it's so obvious\nSweet talk her and let's do this!\n8 great ways to get the girl you want\nThings to do and great ways to spend your time\nYou got 8 great ways to get the girl you want,\nSweet talk her and hold hands with her\n8 great ways to get the girl you want\nNext comes 5 so hang and don't divide\nIf you try, well love will multiply\nNext comes 6, come on and let her know\nShe's the one, so gotta let it out\n7's, in you, you know she's got a friend\nHold her close and take her by the hand\n8 don't try to hard to make her…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",8 Great Ways+Tullycraft
1352,[],Plantar Bandera+Luis Enrique
1353,[],MK Ultra+Exit Clov
1354,[],Same Old Thing - Original+The Meters
1355,[],Friday Saturday Love+Hoxton Whores
1356,"['Call him Mr. Raider, call him Mr. Wrong, call him Mr. Vain (Vain, Vain)\nCall him Mr. Raider, call him Mr. Wrong, call him insane (him insane, him insane)\nHe\'d say, ""I know what I want\nAnd I want it now\nI want you, \'cause I\'m Mr. Vain""\nI know what I want\nAnd I want it now\nI want you, \'cause I\'m Mr. Vain\nCall me raider, call me wrong\nCall me insane, call me Mr. Vain\nCall me what you like\nAs long as you call me, time and again\nFeel the presence of the aura\nOf the man, none to compare\nLovelies dying\nFor a chance just to touch a hand\nOr a moment to share\nCan\'t deny the urge, that makes them\nWant to lose themselves to the debonair one\nHold me back, the simple fact is\nThat I\'m all that, and I\'m always near\nOne sexy, can\'t perplex me\nNow you know who\'s raw\nAs if you…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Mr. Vain Recall+Culture Beat
1357,[],Double Negative+Hammerhead
1358,[],What's It Worth+Stompbox
1359,[],Money Makin Mission+Loose Cannons
1360,[],Bounce (Tribal Trance Extended Mix)+Oryon
1361,[],Heavens Airport Coffee Shop+The Starseeds
1362,"[""That lonely night we got carried away with each other\nRemains with me though they'll never be another\nWarm drinks soft lights and slow dances\nWhen two blue people were the victim of circumstances\nCircumstances the wrong arms the right time\nCircumstances was her charms or just a wine\nWould it happen again if we had enough chances\nOr would we even want each other under different circumstances\nWhat is done is over and…\n\n\n\nTraducir al español\nFuente: LyricFind""]",Circumstances+Billy Walker
1363,[],Aerodrome+Thee More Shallows
1364,[],God's Own Open Road (Album Version)+Tish Hinojosa
1365,[],The Red Note Book+Chariots
1366,[],Zu kurz+Schweisser
1367,[],Kittens Got Claws+Fickle Public
1368,[],Hollywood (Non-Album Track)+The Veronicas
1369,[],Santa Fe 0+The Lillingtons
1370,[],Lover's Lane+The Impressions
1371,"['I met him in a club hangin out one night\nHe said, ""Hello I\'m George.. hi Lyte!\nHow\'s everything goin, huh, how ya doin?\nHope everything\'s fine, ooh, and umm\ncan I call you sometime? Can I get the digits?\nAnd the address, so I can come visit?""\nI gave him the digits, that wasn\'t a problem\nCause if he caused any, I would have to solve them\ncause George looked good, MMM damn good!\nAnd if I didn\'t, some other girl would\nIn my mind, I hope for the best\nConvincing myself that this was not a test\nCause I heard many things about Georgie\nNothing kinky, like no orgies\nI heard he knows how to make love\nlike an angel from the heaven above\nWho was I kidding I\'d give him a try\nCause Lyte needs love too and that ain\'t no lie\nKeep your ears open, hope that you listenin\nCause…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",One On One (Explicit LP Version)+MC Lyte
1372,[],Mack the Knife+Gloria Lynne
1373,[],Laisses_ Parler_ Laisses Dire+Izzy
1374,"[""Down, down, down, down, be-doo, be-doo\nDown, down, down, down, be-doo, be-doo\nHe lives in my neighborhood\nWhen he walks by, he looks so good\nWanna get to know him (oh yeah)\nWish that I could show him (I care)\nI wanna love him so bad\nYou know it's drivin' me mad\n¥Cause when I look in his eyes\nI can see in paradise\nSo I can't help it\nI wanna love him so bad\n(Love him so bad)\nI know his name, his name is Jim\nI can't be blamed for loving him\nI could make him happy (oh yeah)\nIf he'd only let me (oh yeah)\nI wanna love him so bad\nYou know it's drivin' me mad\n¥Cause when I look in his eyes\nI can see in paradise\nSo I can't help it\nI wanna love him so bad (love him so bad)\n---- Instrumental Interlude ----\nI could make him happy (oh yeah)\nIf he'd only let me (oh yeah)\nI wanna…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",I Wanna Love Him So Bad+Jelly Beans
1375,[],I Think I See The Light+The Loud Family
1376,"[""Little girl fourteen flipping through a magazine\nSays she wants to look that way\nBut her hair isn't straight, her body isn't fake\nAnd she's always felt overweight\nWell, little girl fourteen I wish that you could see\nThat beauty is within your heart\nAnd you were made with such care, your skin, your body and your hair\nAre perfect just the way they are\nThere could never be a more beautiful you\nDon't buy the lies, disguises and hoops, they make you jump through\nYou were made to fill a purpose that only you could do\nSo there could never be a more beautiful you\nLittle girl twenty one the things that you've already done\nAnything to get ahead\nAnd you say you've got a man but He's got another plan\nOnly wants what you will do instead\nWell, little girl twenty one you…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",More Beautiful You+Jonny Diaz
1377,[],Getraeumt Von Dir+Andreas Dorau
1378,[],A Toulon+Darcelys
1379,"[""Meet me in the middle of the day\nLet me hear you say everything's okay\nBring me southern kisses from your room\nMeet me in the middle of the night\nLet me hear you say everything's alright\nLet me smell the moon in your perfume\nOh, Gods and years will rise and fall\nAnd there's always something more\nIt's lost in talk, I waste my time\nAnd it's all been said before\nWhile further down behind the masquerade the tears are there\nI don't ask for all that much I just want someone to care\nThat's right now\nMeet me in the middle of the day\nLet me hear you say everything's okay\nCome on out beneath the shining sun\nMeet me in the middle of the night\nLet me hear you say everything's alright\nSneak on out beneath the stars and run\nOh yeah, oh yeah yeah, oh yeah\nIt's king and…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Romeo's Tune+Steve Forbert
1380,[],Cincinnati Growl+Roy Ayers Ubiquity
1381,"[""Wish for what you never had\nWish for what you never had\nBeg for words you've never heard\nThat told them to keep waving at the star\nTold them to be beautiful...\nBut will they ever know who you are\nCan they be all you ever needed\nWhen those hands are not for tying.\nI will let you shine, like the most sincere, little lie,\nIt will grow on you like tender force brutal love\nTender force brutal love\nCloser to what you've become or to what you've never shown\nLike a china-voice in a crowd\nAll her glory might come to overthrow you\nWith eyelids closed, it's time you let it go.\nCan they be all you ever needed\nWhen those hands are not…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Infralove+Diablo Swing Orchestra
1382,[],The Chase+Yvonne Harrison
1383,[],Keeps Getting Better (Album Version)+Josh Hoge
1384,"[""With giant claws of steel, it has arrived\nThe metal monster, it's now alive\nIt came to take our world, and steal your soul\nIt will find you, and take control\nScream machine - it will bore inside your head\nScream machine - you will feel it's power\nDon't look into it's eyes, or you will die\nYou know it's on the prowl, it's getting closer\nI see your fear, you should beware\nThe metal…\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Scream Machine+Beyond Fear
1385,"[""It won't be easy, you'll think it strange\nWhen I try to explain how I feel\nThat I still need your love after all that I've done\nYou won't believe me, all you will see is a girl you once knew\nAlthough she's dressed up to the nines\nAt sixes and sevens with you\nI had to let it happen, I had to change\nCouldn't stay all my life down at heel\nLooking out of the window, staying out of the sun\nSo I chose freedom, running around trying everything new\nBut nothing impressed me at all\nI never expected it to\nDon't cry for me, Argentina\nThe truth is, I never left you\nAll through my wild days, my mad existence\nI kept my promise\nDon't keep your distance\nAnd as for fortune, and as for fame\nI never invited them in\nThough it seemed to the world they were all I desired\nThey are…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Don't Cry For Me Argentina+Patti LuPone
1386,"['1. A song for those\nWho have wasted all\nThe love for life and inner beauty\nThe medley of the\nArchived values\nTo ease for a second\nThe weight of torrid world\nSpread your wings, do not look back\n2.\nPoetic justice\nDenied and feared\nGladly coped\nWith crocodile\'s tears\nLike witches burned\nThe humble and the poor\nLunacy and heresy\nBurned by the mob at dawn\nNow break your shackles and fly\nGift of life turned into\nBattered routine\nCry in the crowd\nThe fragments of solace\nBlown by the wind\nLike ash of the urn dies\nBurn-out race\n""Behold from above and below,\nThe anguish on a path called life.\nTiny figures strive to survive\nOppressed by suicidal pride.""\nIN THE END THE WAY TO REDEMPTION\nWAS JUST A DAYDREAM - NAIVE MIRAGE\nAND FOR THE BLIND A TRAIL OF RAZORS,\nWHERE EVERY STEP BRINGS…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Lucid Times+Dreamtale
1387,[],Shades+Trafik
1388,[],Echo Youth+Eight Frozen Modules
1389,"['It seems like a dream, yet I know it happened\nA man, a maid, a kiss, and then goodbye\nRomance was the theme\nAnd we were the players\nI never think of this without a sigh\nLover, one lovely day\nLove came, planning to stay\nGreen Dolphin Street supplied the setting\nThe setting for nights beyond forgetting\nAnd through these moments apart memories live in my heart\nWhen I recall the love I found on\nI could kiss the ground on Green Dolphin Street\nLover, one lovely day\nLove came, planning…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Green Dolphin Street+Dena DeRose
1390,[],Start Wrong+Diamond Watch Wrists
1391,"[""Hope you like the way I talk\nThe way I smile, the way I walk\nHope you're in to how I dress\nThe way I think\nAnd all the rest - 'cause\nI'm gonna get you\nYou're gonna love me\nNo doubt about it\nI'm gonna get you\nWhen you're driftin' off to sleep\nClose your eyes and think of me\nMake it easy on yourself\nDon't dream about\nNobody else - 'cause\nI'm gonna get you\nYou're gonna love me\nNo doubt about it\nI'm gonna get you\nYou can run and you can hide\nBut in the end you'll realize\nYou've been runnin' right to me\nTurn around\nAnd there I'll be\nI'm gonna get you…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",I'M GONNA GET YOU+Eddy Raven
1392,[],Con Un Poco De Amor+Juan Gabriel Con Mariachi America De Jesus Rodriguez De Hijar
1393,"[""One time ago a crazy dream came to me\nI dreamt I was walkin' into World War Three\nI went to the doctor the very next day\nTo see what kinda words he could say\nHe said it was a bad dream\nI wouldn't worry 'bout it none, though\nThem old dreams are only in your head\nI said, hold it, Doc, a World War passed through my brain\nHe said, nurse, get your pad, this boy's insane\nHe grabbed my arm, I said ouch\nAs I landed on the psychiatric couch\nHe said, tell me about it\nWell, the whole thing started at three o'clock fast\nIt was all over by quarter past\nI was down in the sewer with some little lover\nWhen I peeked out from a manhole cover\nWondering who turned the lights on\nWell, I got up and walked around\nAnd up and down the lonesome town\nI stood a-wondering which way to go…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Talkin' World War III Blues+Bob Dylan
1394,[],Wusup My Boyz (feat. UGK & Tre The Hardway)+PSK-13
1395,[],White Jazz+Glen Gray And The Casa Loma Orchestra
1396,['حبيتك أنا ...\nضل اتذكر هالكلمات\nحبيتك أنا\nحبيتك أنا\nمش حلوة منك بالذات\nاتعذب أنا\nلأني أنا\nمافيي شيلك لحظات\nمن قلبي أنا\nيا قلبي أنا\nلا تنسى دموع الليلات\nحبيتك أنا ...\nضل اتذكر هالكلمات\nحبيتك أنا\nحبيتك أنا\nمش حلوة منك بالذات\nاتعذب أنا\nلأني أنا\nمافيي شيلك لحظات\nمن قلبي أنا\nيا قلبي أنا\nلا تنسى دموع الليلات\nحبيتك أنا ...\nآه لوين عم تاخد عمري مني\nأنا كيف من بعدك فيي غني\nآه ياريت كل ما رح تحكي عني\nتتذكر إني .\nحبيتك أنا ...\nضل اتذكر هالكلمات\nحبيتك أنا ...\nحبيتك أنا\nمش حلوة منك بالذات\nاتعذب أنا\nلأني أنا\nمافيي شيلك لحظات\nمن قلبي أنا\nيا قلبي أنا\nلا تنسى دموع الليلات\nحبيتك أنا ...\nحسيتك أمان\nوالقلب احتار\nحبيتك…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch'],Habetak Ana+Ramy Ayach
1397,"[""I've been running, I've been wild so long\nDon't know the difference between right and wrong\nLast production of a long hard line\nBeing born was just the first of my crimes\nRoll on river roll on\nNothing stops the flood\nSome souls ain't for saving\nCan't help being born with Bad Blood\nBorn in the jungle you've got to fight to survive\nYou'll never take me dead or alive\nLife ain't about living, it's trying not to drown\nGonna rise up gonna tear you down\nRoll on river roll on\nNothing stops the flood\nSome souls ain't for saving\nCan't help being born with Bad Blood\nI can see round every corner open any door\nI gave the touch to Midas I'll give you anything\nTo satisfy your greed there's just one thing I need\nEverything…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Bad Blood+Ten Years After
1398,[],Oh I - Original+Funkadelic
1399,"[""I want to stop my crying\nI want to stop my crying\nBut she's lying there dying\nHow can I live when you see what I've done?\nHow can I live when you see what I've done?\nWhat can I do if she dies?\nWhat can I do if she dies?\nWhat can I do if she's lost?\nJust the thought fills my heart with Pink Frost\nI thought I was dreaming -\nSo I didn't heed her screaming\nI'm so scared\nI'm so scared\nShe won't move and I'm holding her head\nShe won't move and I'm holding her head\nShe's lost...Bye Bye Bye\nShe's lost...Bye Bye Bye\nShe's lost...Bye Bye Bye\nPink…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Pink Frost+The Chills
1400,[],FilÃ© Zetwal+Kassav'
1401,[],Breeze+Scumbucket
1402,"[""An old county road runs by my house and ends on the river bank\nIn '73 they shut the ferry down\nBack up the road there's a church and a store\nWith a bench full of lying old men\nIn the middle of a wide spot they call a town\nI'm just a young man living to make me\nOld plowing these fields by the river road\nWhere hopes dreams and my granddaddy lived and died\nThey go as far as my eyes can see but they ain't far enough for me\nWhen I drive to the river and I look at the other side\nMe and this road, we ain't been nowhere\nAs far as I know this whole world's just a county fair\nBut somewhere there's a bridge that'll take us out of here\nFree as a river flows me and this road\nWe'll find a long stretch of\nBlacktop where there ain't no dead-end signs\nAnd leave these…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Me And This Road+Chris Knight
