,0_x,0_y
1486,[],Forever Without End (1999 Remix)+Jocelyn Pook
1487,[],Aether+Theodor Zox
1488,"[""Cockni O'Dire and my man, Divine\nDanny Boy, you my brother till the end of time\nThe big boss Ross, for engineerin' the track\nMy man Bilal Bashir, for his backyard shack\nMy man Sadat X, for a pocket full of stress\nAnd my man Diamond, for when he kicks it out west\nFor my man J. Disco, and fly tie, too\nMy man Frank Barr, for the phat tattoo\nMy peoples King Emms and Mike Nadone\nKilla Rhyme Klik, the kings of the microphone\nMy man DJ Lee, 'cause his beats are so stank\nAnd these are just a few people that I wish to thank\nMy man Lucky Locked Up, and Avinar\nMy man Albee, just for chasin' squals\nI got a whole lotta love to give\nI still got a lotta love to give\nI still got a lotta love to give\nI got a whole lotta love…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",While I'm Here+House Of Pain
1489,[],With You Gone (Album Version)+Ryan Cabrera
1490,[],The Witchin'+The Mantis Chapter
1491,"['Sag mir was hast du mit mir gemacht\nDas was hier passiert ist nicht mehr normal\nUnd ich zähl die Sekunden\nDenn ich brauch dich schon wieder, schon wieder\nUnd immer wenn du mich so anschaust\nDreht sich die Welt noch etwas schneller um mich\nDu bist in mir\nUnd ich weiß ich bin in dir\nUnd so wie es momentan ist\nWill ich nichts dran ändern\nWir sind jetzt hier\nUnd du liegst hier neben mir\nUnd ganz genau weil das so ist\nWill ich nichts dran ändern\nDu ziehst mich an dann ziehst du mich aus\nBitte hör nicht auf ich will mit dir weiter gehen\nNicht noch mal so allein sein\nNie wieder, nie wieder, nie wieder\nUnd wenn man mal so drüber nachdenkt\nDann lohnt sich denken für uns momentan nicht\nDu bist in mir\nUnd ich weiß ich bin in dir\nUnd so wie es momentan ist\nWill ich nichts…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Du und ich+Silbermond
1492,"[""The box\n(The box)\nThe box\n(The box)\nThe box\nThis one's called the box\nThe box\n(The box)\nThe box\n(The box)\nThe box\nThis one's called the box\nThe box\n(The…\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",The Box (Again)+Ghoti Hook
1493,[],Intro+El Gran Silencio
1494,[],The Peanutbutter Song+MilkMoneyMaffia
1495,"['Where there used to be a wax-candle\nBlowing in the rhythm of a mind inside a man\nWorking in the shadows of a midnight land\nwhere words were sealed with feathers on\nRough papers like a symbol of the present madness and its demand\nThis absence is more than I can handle in lack of a seven-inch candle\nDesperately waiting for a woman to abuse me and amuse with sharpened fingernails\nThorns in modelled trance\nI would like to crawl underneath your skin\nrevel in forbidden and ferocious sin\ntouch your breath\nfeel the satisfaction\nthere is nothing like a stunning piece of nighttime attraction\nWe would bring in some species of nature\nif you were closer now\nthrow them right across this room\nif you were closer now\n???? the laws, no words upon our lips\nif you were present…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Closing In+In The Woods
1496,[],Candi (Album)+Tad
1497,[],Aegean Bride+Demir Demirkan
1498,"[""If loving you is wrong\nI don't wanna be right\nIf being right means being without\nId rather be wrong\nMy old man says it's a shame\nIt's a downright disgrace\nAs long as I got you by my side\nI don't care what our people say\nMy friend tell me there's no future in loving a married man\nIf I can't have you when I want you\nI'm a see you when I can\nAm I wrong to fall so deeply in love with you\nKnowing you have a wife and two little children depending on you too\nAm I wrong to hunger for…\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",If Loving You Is Wrong+Cassandra Wilson
1499,[],Serenata Con La Banda+Pepe Aguilar
1500,[],The Burner+The Sound Stylistics
1501,"[""She was marrying a matador and he was with the weather girl\nA very clever girl who stood out among several once\nA terrible dilemma and forever he'll regret this day he didn't make the\nRescue from the bull ring\nSulking won't get you nowhere son\nThere's blood on your chin where…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Matador+Arctic Monkeys
1502,[],Chemistry Set+The Freed Unit
1503,[],Fly+Raja
1504,"[""I wish i were you\nI wish i could wear your shoes\nWish i could think from your brain\nI wish i were you\nYes i do\nI wish i were you\nIn seventies attire\nYou know the whole planet\nAnd the whole planet knows you back\nYou flaunt your imperfections\nYou carry it off with a wave of confidence\nThe hair flicks\nThe aura spits\nOut something sparkly\nAll this reflects a\nDeliriously happy individual\nMakes me sick to my stomach\nWell i''m jealous\nSo quote me on that\nI''ve got a temper\nYou''re laid back\nDo you feel safe with a woman who\nDoesn''t even know her politics\nFrom her poloneck?\nAnd…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Wish I Were You+Alisha's Attic
1505,"["", it's you I adore\nForever and ever, can I promise more?\nI've told you so often the way that I care\nWhy don't you believe me?, it just isn't fair\nHere is a heart that is lonely\nHere is a heart you can take\nHere is a heart for you only\nThat you can keep or break\nHow else can I tell you, what more can I do?\nWhy don't you believe me?, I love only you\nHere is a heart that is lonely\nHere…\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Why Dont You Believe Me (Digitally Remastered)+Patti Page
1506,[],Light Blue+Thelonious Monk Quartet
1507,"[""She's a night woman of my dreams\nAnd I saw her glidin' on a moon beam\nSilver stardust in her eyes\nIn the way she leaves her sighs\nLast night I fell asleep\nThought I heard her voice begin to speak\nMy mind is in distress\nOn my cheek I felt her breath\nI could feel her body's warmin' glow\nMy frozen blood begn to flow\nShe's a night woman of my dreams\nAnd I saw her glidin' on a moon beam\nComes, stays, then disappears\nIn the morning sun my vision clears\nI could…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Night Woman+Nazareth
1508,[],Nkosi Sikelela+The Mahotella Queens
1509,"['Was geht in ihm vor?\nDenkt er denn wirklich... denkt er, er kommt damit durch?\nHier im Licht. Hier im Niemandsland derer, die Leben eintauschen für zeit.\nBereit.\nBereit für das Adrenalin und die Angst,\nBereit für die Volle, für die ganze Distanz.\nBereit für ein Gut gegen Böse,\nDie einfache Lösung.\nUnd ich schlag zu.\nHier auf dem Flur. ""Wer ist der Nächste?""\nDie Schwester ist freundlich genervt.\nBlut geronnen.\nAlles tut weh, aber wer hat dort gerade gewonnen?\nNicht egal.\nUnd nichts ist beliebig und…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",volle distanz+Kettcar
1510,"[""Geld macht nicht glücklich\nEs beruhigt nur die Nerven\nUnd man muss es schon besitzen\nUm's zum Fenster rauszuwerfen\nUnd wenn ich das große Los zieh'\nUnd's geht nicht gleich alles drauf\nMach' ich an der nächsten Ecke 'ne Lottobude auf\nGeld!\n(Manche haben's, manche haben's nicht)\nGib mir 'n bisschen Geld!\n(Aber ich werd' einfach sauer, wenn ich keins krieg')\nVor den Leuten, die Geld sammeln\nKann man eigentlich nur warnen\nDenn noch nicht mal Samt und Seide\nKönnen ihre Pferdefüße tarnen\nUnd wenn ich das große Los zieh'\nGeb ich sicher alles aus\nFür Platin, Gold und Aktien\nUnd 'n supergroßes Haus\n(Mit Swimmingpool!)\nGeld! (Mache haben's)\nGib mir 'n bisschen Geld! (Manche haben's nicht)\nIch brauch' Geld! (Aber ich werd' einfach sauer)\nJede Menge Geld! (Wenn ich keins…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Geld+Rio Reiser
1511,[],Addicted (Album Version)+Josh Hoge
1512,[],On the Steps+Hot Club Of Detroit
1513,"[""The tambourines are shaking but I don't hear a sound\nIt's my favorite song but I don't like the crowd\nWish I was able to see what you see\nTurn all the words into poetry\nSo I close my eyes\nI'm focused on whatever's spinning in my mind\nAnd I try to find a sign\nBut I never learn to read between the lines\nI know that sometimes my eyes are too blue\nBut I am still counting on the stars for a clue\nWish I was able to see what you see\nSo I close my eyes\nI'm focused on whatever's spinning in my mind\nAnd I try to find a sign\nBut I never learn to read between the lines\nThe tambourines are shaking but I don't…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Between the Lines+Sambassadeur
1514,"['Legg meg inn på din avdeling\nLegg meg inn på klinikken\nEg er sikker eg er gal\nDe tok i frå meg alt eg var\nLegg meg inn, legg meg inn på klinikken\nFor eg får aldri tilbake alt det som var\nDet blei som du fortalte\nAlt blei som du sa\nNå ser du meg aldri igjen\nOg du var aldri min\nMen eg er for alltid din\nLegg meg inn\nFortell verden eg er sjuk doktor\nDu er min patron\nLa meg få stempel på Dieter Meyers Inst. og\nLegg meg inn\nEg har ingen kontroll på\nOm eg er våken eller sover\nReglement på reglement\nå forholde seg til i håve\nDer ser du sånn går det\nSjå kva det har blitt av meg…\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Dieter Meyers Inst.+Kaizers Orchestra
1515,[],La mouche+Lara
1516,[],Leva nu+Maia Hirasawa
1517,"[""Free, you better love me.\nIn time, you'll run away, from all your yesterdays!\nSpeak the truth, or make your peace some other way.\nI never knew, but I believe that your trust in me,\nOh, will speak to me.\nIn way beyond your controlling mind (mind)\nAnd no more believing all your precious lies!\nSpeak the the truth, or make your peace some other way.\nI never knew, but I believe that your trust in me.\nOh, will speak to me.\nSpeak the the truth, or make your peace some other way.\nI never knew, but I believe that your trust in me.\nOh, will speak to me.\nSpeak the the truth, or make your peace…\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Speak+Godsmack
1518,"[""At first I did not think it could be you.\nBut you're the only one that got off the train.\nSo you must be my wife Miss Annie Halsey\nYes, I guess I am your husband, Hello I'm Harry Crane.\nMail Order Annie, never mind your crying.\nYour tears are sweet rain in my empty life.\nMail Order Annie, can't you see I'm trying\nTo tell you that I'm glad you're here,\nYou are the woman who's come to be my wife.\nYou know you're not as pretty as I dreamed you'd be,\nBut then I'm not no handsome fancy Dan.\nAnd out here looks are really not important.\nIt's what's inside a woman when she's up against the land.\nMail Order Annie, never mind your crying.\nYour tears are sweet rain in my empty life.\nMail Order Annie, can't you see I'm trying\nTo tell you that I'm glad you're here,\nYou…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Mail Order Annie+Harry Chapin
1519,[],Blind+The Summer Wardrobe
1520,[],Energy+Japanther
1521,[],Beer And Bones (LP Version)+John Michael Montgomery
1522,[],Some People Say+Terrorvision
1523,"[""Hello\nNow take me home\nTo the dream\nEver lasts just once\nClouds all around\nTake away all my fear\nLet me fall asleep\nLet me fall asleep\nFall asleep\nYou know\nYou have to let it go\nDon't go\nSo hard to say goodbye\nShe\nWoke up on return\nNever woke up\nHe held on beyond one's voice\nFelt all secure\nJust adored\nThis beauty, stating\nOh so cold\nIt was…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Goodbye+Ulrich Schnauss
1524,[],7:00 a.m.+Trouble
1525,[],Doinis!!+Jneiro Jarel
1526,"['Artistas: Brotha Lynch Hung, Twamp, COS\nÁlbum: The Fixxx\nFecha de lanzamiento: 2007\nGénero: Hip-hop/Rap']",My Feelinz+Brotha Lynch Hung & C.O.S.
1527,[],Bettfluchthemmung+Stefan Tretau
1528,[],(Vi Blir) Fisk+Ym-Stammen
1529,[],Love Junkie+Bugs Henderson
1530,"[""Hmm Huh Hoo hoo hey baby\nI'm looking for you\nDrifting on a memory\nAin't no place I'd rather be\nThan with you, loving you\nDay will make a way for night\nAll we'll need is candlelight\nAnd a song soft and long, well\nGlad to be here alone\nWith a lover unlike no other\nSafe to see a new horizon\nSlowly coming into view\nI wanna be living for the love of you\nAll that I'm giving is for the love of you\nLovely as a ray of sun\nThat touches me when the morning comes\nFeels good to me, my love and me\nSmoother than a gentle breeze\nFlowing through my mind with ease\nSoft as can be well when you're loving me\nLove to be Riding the waves of your love\nEnchanted with your touch It seems to me\nWe can sail together in and out of mystery\nI wanna be living for the love…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",How Does It Feel+Peter White
1531,"['This I have learnt:\nWorld forces all of us down\nThe fleeing years bend our backs\nLove but smears our hearts\nHere I now lie still like a broken bow\nSoul sullen and rigid with the will to die\nSighing after the days long since gone\nCursing every step on this ill-fated trail\n""In vain I try to forget - In vain I try to forgive\nBlack bird from evening sky - raven from heaths of night\nCome and take my cares - carry away the grief\nBereave me of my woes - rend off these earthly throes\nFly them to deepest lakes - to the starlit shores""\nThis I have learnt:\nEven the sweetest wine turns to sour\nWe work our fingers to the bone\nAll our efforts of no avail\nHere we all are but…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",The Harrowing Years+Insomnium
1532,[],Farafina Dambe+Nahawa Doumbia
1533,[],Showdown [Live At Brixton Academy]+Pendulum
1534,[],Interlude+Chris de Luca & Peabird
1535,"[""The system will defeat itself\nNothing stays in a steady state, it overheats and melts\nIt only feeds itself, the system\nYo, I think it exists just because, like a pit eats its pups\nEats its own litter up\nThe system's fucked, it's corrupt\nIt's poison, survival is genocidal\nNo place or origin, no beginning cycle\nLet's occupy all streets\nIt's crazy to think in the '80s\nI wanted minks, and a Benz to listen to Michael\nAnd Grand Puba Maxwell and get cash\nWhile I'm sippin' on drinks\nIn Nike sweatsuits and Gucci links\nI'm like a Russian mob figure, I'm mad low\nIn the shadows, big up to Shadow\nDJ Shadow arose to throw blows\nCan't see me but Nas moving the fastest\nI'm a 3D movie, no need of glasses\nI'm a 3D movie, no need of glasses\nHold your breath for fifteen seconds…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Pushon!+Systematic
1536,"[""One thing\nThat I got for you\nIs the one thing\nThat you never do\nOne thing makes you feel brand new\nIs the one thing that your coming to\nJust the one thing\nGets you in the mood\nYou call my number in the middle of the night\nTo tell me nothing else can make you feel alright\nBut it rings and rings you hang it up\nAnd call me back again\nOne thing\nThat I got for you\nIs the one thing\nThat you never do\nOne thing\nThat you got to choose\nIs the one thing you can never lose\nJust the one thing is your attitude\nYou call my name in the middle of the night\nWhen your makin' love and it feels alright\nBut it's him not me\nCan't you see a shot of reality?\nI know what…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",One Thing+Megadeth
1537,[],Sleight of Hand+Disco Inferno
1538,[],Phu Tam Lai+Ebola
1539,[],Scratchinatanitchouttareach+Baby Elephant
1540,"[""I lost myself in shapeless oceans\nWhose depths concealed more than they showed\nBeliefs obscured by mists around them\nA legacy they'd been bestowed\nColumns of ice paint awkward pictures\nDistorted forms that once seemed real\nEngulfed inside transparent textures\nBillowing curtains as hard as steel\nFor all the noise filling the landscape\nWhispers and cries with no reply\nIt's quiet here within these boundaries\nAnd thoughts collect like pools of light\nMy eyes divide the sky\nAs sirens sound in heaven\nMy will brings down the moon\nAnd shatters it to pieces\nThe silence grew inconsequential\nThe day became a paradigm\nA thousand years, a hundred decades\nAn arbitrary slice of time\nI found myself with no companion\nExcept the salty earth and sky\nAnd suddenly there came my focus…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Divide+Assemblage 23
1541,"[""Magnu horse with golden mane\nI want your help yet once again\nWalk not the Earth but fly through space\nAs lightning flash or thunder's race\nSwift as the arrow from the bow\nCome to me so that no one can know,\nSunbeams are my shafts to kill,\nAll men who dare imagine ill\nDeceit that fears the light of day\nFly from the glory of my ray\nGood minds open and take new light\nUntil we diminish by the reign of night\nUntil we diminish by the reign of night\nUntil we diminish by the reign of night\nUntil we diminish by the reign of night\nA burning brand was seen to fall,\nIt lit the darkness of the hall\nThe flying hoof beats circling in,\nCome to me and let us spin\nSunbeams are my shafts to kill,\nAll men who dare imagine ill\nDeceit that fears the light of day\nFly from the glory of…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Magnu+Hawkwind
1542,"['""Cominciai a sognare anch\'io insieme a loro\npoi l\'anima d\'improvviso prese il volto.""\nDa ragazzo spiare i ragazzi giocare\nal ritmo balordo del tuo cuore malato\ne ti viene la voglia di uscire e provare\nche cosa ti manca per correre al prato,\ne ti tieni la voglia, e rimani a pensare\ncome diavolo fanno a riprendere fiato.\nDa uomo avvertire il tempo sprecato\na farti narrare la vita dagli occhi\ne mai poter bere alla coppa d\'un fiato\nma a piccoli sorsi interrotti,\ne mai poter bere alla coppa d\'un fiato\nma a piccoli sorsi interrotti.\nEppure un sorriso io l\'ho regalato\ne ancora ritorna in ogni sua estate\nquando io la guidai o fui forse guidato\na contarle i capelli con le mani sudate.\nNon credo che chiesi promesse al suo sguardo,\nnon mi sembra che…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Un Malato Di Cuore+Fabrizio De AndrÃ¨
1543,[],Don't Mess With Me (LP Version)+Karyn White
1544,[],Joy Motel+Inside The Beat
1545,"['Am I going through the motions yet again\nOr is this how I truly feel inside\nAre these words the ones taught to me when I was young\nThat I digesting without thinking\nWith the darkness that\'s all around\nIt gets so hard to keep believing\nThey say we\'re blind\nWould a god of love\nLeave a man under a bridge (alone)\nOr cause a family\nTo loose a loved one (to a war)\nWhile the corrupt stay home\nAnd profit (from death)\nWhile they\'re praying in pews to ""bring our boys home""\nSo what\'s our answer to this question\nHave we bought in to the greatest lie…\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",The Skies Are Empty+Take It Back
1546,[],Starting to Feel Very Weird+Cypher
1547,"[""With the heartbreak open\nSo much you can't hide\nPut on a little makeup, makeup\nMake sure they get your good side, good side\nIf the words unspoken\nGet stuck in your throat\nSend a treasure token token\nWrite it on a pound note, pound note\nGoody two, goody two, goody goody two shoes\nGoody two, goody two, goody goody two shoes\nDon't drink, don't smoke, what do you do?\nDon't drink, don't smoke, what do you do?\nSubtle innuends follow\nThere must be something inside\nWe don't follow fashion\nThat would be a joke\nYou know we're going to set them, set them\nSo everyone can take note, take note\nWhen they saw you kneeling\nCrying words that you mean\nOpening their eyeballs, eyeballs\nPretending that you're Al Green, Al Green\nGoody two, goody two, goody goody two shoes\nGoody two,…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Goody Two Shoes+Adam Ant
1548,"['Cada vez que veo brillar\nTus piernas al fin\nLogro descifrar\nQue puedes ser más que un simple espejo\nCada vez que veo brincar\nA mi alrededor\nTus labios sin voz\nLogro entender que hay sólo un beso\nSólo al despertar\nCada vez que veo brillar\nTus piernas\nLogro entender\nQue puedes ser más, que puede ser más\nQue un simple espejo\nSólo al despertar\nCada vez que veo brincar\nA mi alrededor\nTus labios sin voz\nLogro entender que hay sólo un beso\nSólo al despertar\nSólo un beso\nBeso\nSólo un beso\nSólo al despertar\nSi esto llegase a acabar\nSi esto llegase a acabar\nVe mis ojos\nMírame directo a los ojos\nYo sabré mentir a Dios\nPor verte hoy\nSi esto llegase a acabar\nSi esto llegase a acabar\nVe mis ojos\nMírame directo a los ojos\nYo…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: LyricFind']",Mataz+Lucybell
1549,[],Orpheus In The Underworld  Overture  Pt 2+Reginald Dixon
1550,[],Kiss Me Deadly (BBC In Concert 11/05/78)+Generation X
1551,[],Over The Rainbow (2007 Remastered LP Version)+Linda Eder
1552,[],Koida Kaffee+Texta
1553,[],Psychic Influence+Dimension 5
1554,"[""The kettle's on, the sun has gone\nAnother day\nShe offers me tibetan tea on a flower tray\nShe's at the door, she wants to score\nShe dearly needs to say\nI loved you a long time ago\nWhere the winds own forget-me-nots blow\nBut I just couldn't let myself go\nNot knowing what on earth there was to know.\nBut I wish that I had 'cause I feeling you so sad\nI should have had one of your children.\nAnd across the room inside a tomb\nA chance is waxed and wanes\nThe night is young, why are we so hung up\nIn each others chains\nI must make her, I must take her\nWhile the dove domains\nAnd feel the juice run as she flies\nRun my winds under her…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Another Day+Susanna And The Magical Orchestra
1555,"[""When we meet, I listen to your heartbeat\nI can hear the rhythm and the tone\nEvery time I listen to my heart\nIt's like a cartwheel in my head, but my legs are made of lead\nYour heartbeat song\nIt's good, but it's not the one\nWe're singing out of tune\nBut I still want to sing with you\nWhen we speak, I find it hard to think straight\nEspecially when there's no one else around\nWhen we touch, it's impossible to concentrate\nBright lights everywhere, like I'm floating in the air\nYour heartbeat song\nIt's good, but it's not the one\nWe're singing out of tune\nBut I still want to sing with you\nBut I still want to sing with you\nIf you care, we can share sometime\nIf we spare ourselves tonight\nWhen we meet, I listen to your heartbeat\nI can hear the rhythm and the tone\nEvery…\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Heartbeat Song+The Futureheads
1556,[],Madiana+Nyboma
1557,[],Vehicle+The Buckinghams
1558,[],Hide Your Tears+Daniel Licht
1559,"[""Well I'm running police on my back\nI've been hiding police on my back\nThere was a shooting police on my back\nAnd the victim well he wont come back\nI been running monday tuesday wednesday\nThursday friday saturday sunday runnin\nMonday tuesday wednesday thursday friday\nSaturday sunday\nRunning down the railway track\nCould you help me' police on my back\nThey will catch me if I dare drop back\nWont you give me all the speed I lack\nI been running monday tuesday wednesday\nThursday friday saturday sunday…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Police on My Back+The Equals
1560,[],I Got 5 On It (feat. Potluck)+SubNoize Souljaz
1561,[],My Je M'apelle+From Bubblegum To Sky
1562,[],Spinning+Fetchin' Bones
1563,[],Everybody Needs Love (Seven Day Jesus Album Version)+Seven Day Jesus
1564,[],Innovation Fascination+Maetrik
1565,[],September 12th+Saul Williams
1566,[],Young Blood (Live And Loud)+Condemned 84
1567,"[""It's not the pale moon that excites me\nThat thrills and delights me, oh no\nIt's just the nearness of you\nIt isn't your sweet conversation\nThat brings this sensation, oh no\nIt's just the nearness of you\nWhen you're in my arms and I feel you so close to me\nAll my wildest dreams come true\nI need no…\n\n\n\nTraducir al español\nFuente: LyricFind""]",The Nearness Of You+Keely Smith
1568,[],I Ain't Superstitious (24-Bit Digitally Remastered 04) ()+Megadeth
1569,"[""Yesterday,\nAll my troubles seemed so far away,\nNow it looks as though they're here to stay\nOh I believe in yesterday\nSuddenly,\nI'm not half the man I used to be\nThere's a shadow hanging over me\nOh yesterday came suddenly\nWhy she had to go\nI don't know, she wouldn't say\nI said something wrong\nNow I long for yesterday\nYesterday,\nLove was such an easy game to play\nNow I need a place to hide away\nOh I believe in yesterday\nWhy she had…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Yesterday+Michelle Gayle
1570,[],Familiar Places+Envotion feat. Misia Furtak
1571,"['Varför bröstar du dig?\nO onde man, onde man!\nO spelar smart när du ente e klok?\nJävla tok\nDu kör med ditt falskspel\nFast botten är tom\nMen den gode gudens kärlek varar för evigt\nOm du är ett stort träd\nÄr vi en liden såg\nFärdig att fälla dig\nVass nog å kapa dig\nMin far brukar säga så här till mig\nHan sa till mg\nAtt lyckan står den djärve bi\nMen!\nDen som gräver grop åt nån annan\nFsller sjäv däri - själv däri\nJa den som gräver grop åt nån annan\nBegravs däri - begravs däri\nOm du är ett stort träd\nÄr vi en liden såg\nFördig p fälla dig\nVar god o strska dig\nOm du är ett stort träd\nÄr vi en liden såg\nFärdig att fälla dig\nVass nog å kapa dig\nLyssna vad min far sa till mig\nHan sa till mig\nAtt lyckan står den…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Liden sÃ¥g+Peps Blodsband
1572,"[""The beat breaks down so we something it up\nThe kids are high\nThe floors an ocean\nBody's shaking\nNo solution\nGotta get down to the nise and confudion\nSound goes round and starts to climb\nLips curl up\nBeat is\nShe her eyes\nThe floors an ocean this wave is breaking\nShaking\nNothing we can do - there is no solution\nGotta get down to the noise and confusion\nScream\nBeat breaks down…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Sons Of The Stage+World Of Twist
1573,"['Tengo mil maneras diferentes de decirte lo que siento\nY siempre elijo la peor así soy yo, un cobarde manipulador\nY lo que pasa es que me acosan toda clase de fantasmas\nY la brecha de mi alma ya no puede abrirse más, por favor decide si te vas\nAlgo cambió dentro de mi lo estoy sintiendo y cada día crece más y más\nTengo que empezar a preocuparme aunque no me importe ya\nVan como mil veces que he tratado de decírtelo\nMírame a los ojos y verás que no te miento no\nDame dos minutos no apures el tiempo de este amor\nY el tiempo pasó y nos dejó uno, dos, tres, mil demonios he contado yo\nTuve mil dolores de cabeza, mil momentos de tristeza\nY una culpa equivalente a un millón, a un millón de años de tu amor\nTan alejado que de mi te has olvidado yo se que me lo he…\n\n\n\n\n\n\n\n\n\n\n\nFuente: LyricFind']",Mil Demonios+Moderatto
1574,[],O.G.T.T.+Even As We Speak
1575,[],Vi mÃ¥ oxÃ¥+Mikael Ramel
1576,[],Ain't No Sunshine+Stephen Dale Petit
1577,[],There's A Traitor In This Room (Amended Album Version)+Louis XIV
1578,[],White Christmas+Johnny Mathis
1579,"[""Thinking a night about you, how you can be mine\nThe roads that I mistaken, day and time\nMy soul's a fortress of memories and pain\nAnd still they all remain\nBut if you want me you tell me\nYou know I'll stick around forever\nYou're all that I have, So help me tonight\nCause without you I'm over\nYou're all that i have, So let things been right\nDreaming about the maybe\nAah aah aaah aaah, aah aah aaah aaaah\nThe years that I have thought that love isn't true\nBut the second time I saw you oh god only knew\nThe words that I can say to make you understand\nMiracles of time will turn back the end\nBut if you want me you tell me\nYou know I'll stick around forever\nYou're all that I have, So help me tonight\nCause without you I'm over\nYou're all that I have, So let things been…\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",All That I Have+Khymera
1580,"[""Whoa oh oh\nOoh ooh\nNo no no\nSee, I don't know why I liked you so much\nI gave you all, of my trust\nI told you, I loved you, now that's all down the drain\nYa put me through pain, I want to let you know how I feel\nFuck what I said it don't mean shit now\nFuck the presents might as well throw em out\nFuck all those kisses, they didn't mean jack\nFuck you, you hoe, I don't want you back\nFuck what I said it don't mean shit now\nFuck the presents might as well throw em out\nFuck all those kisses they didn't mean jack\nFuck you, you hoe, I don't want you back\nYou thought, you could\nKeep this shit from me, yeah\nYa burnt bitch, I heard the story\nYa played me, ya even gave him head\nNow ya askin' for me back\nYa just another hag, look elsewhere\n'cause ya done with me\nFuck what I…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",F**k It (I Don't Want You Back)+Eamon
1581,"[""Tuve una tienda en mi pueblo, precioso lugar,\nTe vendía de un camote de Puebla a un milagro a san Buto,\nPitos, pistolas pa' niños te hacía yo comprar,\nPa' tu cruda una panza, te inflaba una llanta al minuto.\nAros, argollas, medallas podías adquirir;\nUn anillo, un taladro, petacas, tu cincho de cuero;\nTe enterraba en el panteón, te introducía en el cajón,\nAntes con un zapapico te abría tu agujero;\nMe dabas para alquilar alguien que fuera a llorar,\nMientras lloraba alumbraba con velas tu entierro.\nLeche, tu té, chocolate, tu avena o café;\nTe sacaba las muelas picadas, dejaba las buenas;\nPasas, el chicozapote, frijoles con miel;\nHabía métodos, tubos o huevos o platos o leña.\nDesde Apizaco ayocotes mandaba traer;\nExportaba el chipotle en cajones, también la…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: Musixmatch""]",La Tienda de mi Pueblo+Chava Flores
1582,[],Interlude+Yung Berg
