,0_x,0_y
1032,[],Na Na Hey Hey Goodbye+Frank Zander
1033,"[""I've walked a million miles across this floor and a million times I opened this door\nBut all there ever is the blues hm it's lonesome without you\nI know we just broke up two days ago but it seems a million years or so\nTo get you back there's nothing I want do hm it's lonesome without you\nIf I could count high enough I'd let you know\nHow many times I wished that you'd walk…\n\n\n\nTraducir al español\nFuente: LyricFind""]",It's Lonesome+Billy Walker
1034,[],Meet The MacGuffs (Album Version)+Mateo Messina
1035,[],The Mulatto Song+John C. Reilly
1036,[],Jawbreaker+Killa Kela
1037,"[""My Daddy he were just a boy when he walked outta school,\nHis Mammy said there'd soon be one more hungry mouth to fill,\nHe said 'the learnin' and the schoolin' wurnae bad for them that could,\nTho' I can read & write my bloody name & sign it where I should',\nAnd he said.\n'If I had my time again, I know I'd be a learned man,\nAn artisan in high demand, a Doctor or a Teacher,\nAs sure as guns are made of iron, I were born a working man,\nI'd live & die right where I stand if I'd my time again'.\nHe went wide eyed down tae Johnny Brown, he were a big lad for his years,\nAnd there he worked so long if he ever cried there'd be iron ore in his tears,\nHe'd tumble in of a Friday night a Haddie for yer tea,\nAnd he'd sing to me their dirty songs & diddle me on his…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Soon It Will Be+Time Again
1038,[],Get Drunk+El Presidente
1039,"[""Winding your way down on Baker Street\nLight in your head and dead on your feet\nWell, another crazy day\nYou'll drink the night away\nAnd forget about everything\nThis city desert makes you feel so cold\nIt's got so many people, but it's got no soul\nAnd it's taken you so long\nTo find out you were wrong\nWhen you thought it held everything\nYou used to think that it was so easy\nYou used to say that it was so easy\nBut you're trying, you're trying now\nAnother year and then you'd be happy\nJust one more year and then you'd be happy\nBut you're crying, you're crying now\nWay down the street there's a light in his place\nHe opens the door, he's got that look on his face\nAnd he asks you where you've been\nYou tell him who you've seen\nAnd you talk about anything\nHe's got this…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Baker Street (Edit)+Gerry Rafferty
1040,"[""I'm not upset when you're around\nI think I lose myself the second that I see I'm found\nAnd not a day goes by or an hour without\nTimes I can't remember what I'm thinking about\nCause my head's caught up\nAnd tangled in those dreams\nI go uptown on a quiet day\nJust to gather my thoughts when I don't know what to say\nAnd we go outside when the morning's dark\nAnd we fall in the grass of an open park\nAnd the sun will break\nWhen our hands hit the tree\nAnd I'm on time\nThough I didn't try\nAnd the…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Daydream+Beach Fossils
1041,[],You Came_ You Saw+The Fortunes
1042,"[""Imagine me and you, I do\nI think about you day and night\nIt's only right\nTo think about the girl you love\nAnd hold her tight\nSo happy together\nIf I should call you up\nInvest a dime\nAnd you say you belong to me\nAnd ease my mind\nImagine how the world could be\nSo very fine\nSo happy together\nI can't see me loving nobody but you\nFor all my life\nWhen you're with me\nBaby the skies will be blue\nFor all my life\nMe and you\nAnd you and me\nNo matter how they tossed the dice\nIt had to be\nThe only one for me is you\nAnd you for me\nSo happy together\nI can't see me loving nobody but you\nFor all my life\nWhen you're with me\nBaby the skies will be blue\nFor all my life\nMe and you\nAnd you and me\nNo matter how they tossed the…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Happy Together+Leningrad Cowboys
1043,[],Aggravate Me+Maetrik
1044,[],Model Of Control+Scarlet Soho
1045,[],Big bird+The Box Tops
1046,[],Blue And Coral [Breathe (In 7 Sections)]+Christopher Willits
1047,"['O little town of Bethlehem\nHow still we see thee lie\nAbove thy deep and dreamless sleep\nThe silent stars go by\nYet in thy dark streets shineth\nThe everlasting Light\nThe hopes and fears of all the years\nAre met in thee tonight\nFor Christ is born of Mary\nAnd gathered all above\nWhile mortals sleep, the angels keep\nTheir watch of wondering love\nO morning stars together\nProclaim the holy birth\nAnd praises sing to God the King\nAnd Peace to men on earth\nO…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",O Little Town of Bethlehem+Aled Jones
1048,[],The Man From Athabaska+Country Joe McDonald
1049,[],Intro+Rockin' Da North
1050,"[""Cat scratching at your back door\nShe wanted just a little more\nDon't give a damn what the neighbors say\nI'm gonna love you anyway\nOh yeah, Alright\nShe's got me out of my mind\nOh yeah, Alright\nCan't love you more even if I tried\nClaw and bite, she loves to fight\nShe keeps me warm in bed at night\nHer breath smells like homemade sin\nMakes me wonder where she's been\nOh yeah, Alright\nShe's got me out of my mind\nOh yeah, Alright\nCan't love you more even if I tried\nA cat in heat she's on the street\nWhen she purrs she sounds so sweet\nShe must have done it to a hundred guys\nBut I can't resist…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Pussyfootin'+Rye Coalition
1051,[],Hot Summer (Beathoavenz Club Remix)+Monrose
1052,[],Miami 2017+Richard Marx
1053,[],Now That We Found Love+David Mann
1054,[],Simone+Seigmen
1055,[],Outro+Royal Flush
1056,"[""I got your emails\nYou just don't get females\nNow, do you?\nWhat's in the heart\nIs not on your head\nAnywhere\nMate, you're too late\nAnd your weren't worth the wait\nNow, were you?\nIt's out of my hands\nSince you blew your last chance\nWhen you played me\nYou'll have to cry me out\nYou'll have to cry me out\nThe tears that I'll fall\nMean nothing at all\nIt's time to get over yourself\nBaby, you ain't all that\nMaybe, there's no way back\nYou can keep talking\nBut, baby, I'm walking away\nWhen I found out\nHow you messed me about\nI was broken\nBack then I believed you\nNow, I don't need you\nNo more\nThe pic on your phone\nProves you weren't alone\nShe was with you, yeah\nNow, I couldn't care\nAbout who, what or where\nWe're through\nYou'll have to cry me out\nYou'll have to cry me out\nThe tears that…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Cry Me Out+Pixie Lott
1057,"[""You sit and face your final meal, you'll be the first to blink\nA reminder that you're still alive\nFrightened of this thing you feel but still you start to think\nWhat price for you to survive?\nJoin us!\nWe need all the help we can get\nTogether!\nWe'll hedge our karmic bets\nJoin Us!\nSelf-righteousness is fun\nTogether!\nWe'll convert everyone\nIt's time we all saw the truth\nI can't believe we've come so far\nThere's so much more to go\nAnd it looks like things are up to us\nIt doesn't matter who you are\nIt only matters what you know\nIt's time we said enough's enough\nSpeaking for a species that can't speak\nI'm talking about the slaughter of the innocent and the weak\nI…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Beat The Meat+Good Clean Fun
1058,[],Spiral (XXX Version)+Die Form
1059,[],Jede Nacht+Gerard MC
1060,"[""If half of all the things you say, were true instead of lies\nThen there'd be only half as many teardrops in my eyes\nIf half of all the dreams I dream, were ever to come true\nThen in my heart I'd feel I had, A Half-way Chance With You.\nIf most of all the things I hear, were only half-way true\nThen I'd be half-way happy dear and only half as blue\nIf You spent half the time with me, you spend with someone new\nThen in my heart I'd feel I had, A Half-way Chance With You.\nA half-way love is not enough, it's always kiss an run\nI just can't fool my heart that way, I must have all, or none\nIf part-time love is all you want, or all you care to give\nWhy bother with the…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",A Halfway Chance With You+Marty Robbins
1061,[],Con La Tinta de Mi Sangre+Michael Salgado
1062,[],Broken Life+Standgericht
1063,[],Mario Takes A Walk (Live)+Jesse Cook
1064,[],Pepe's Garden+Jaytech
1065,"[""Intro:\nHey what's up, you've reached Christina's answering machine. Please leave me a\nMessage after the tone. Thank you, bye.\nHey, I'm sorry. Hey I know your there, pick up the phone.\nWhen I met you I never through this would be something I'd have to do. Cause\nFrom the beginning we knew you fell for me and I fell for you. We've broken up\nAnd then gotten back and then things fell through. The situation is changing\nAnd I'm facing nothing but the truth.\nWe came so far but it's the same. It will never change so now it's time to let\nThis go. Don't try to call my home, no message at the tone.\nDon't want to hear your voice, that's why you're the reason.\nI won't pick up my telephone cause it happens every time. That I get you in my\nLife, you let me down. So…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Your Last Call+Christina Milian
1066,"[""Ooooohaaaah.\nI've had a bad day, yeah.\nMy hometown is falling down, I'm mad about that.\nAnd people there don't seem to care, I'm mad about that.\nGood God, almighty\nThere's no denying life\nWould be better if I never ever had to live with you,\nBlue, it's a color so cruel\nGood God, almighty\nThere's no denying life\nWould be better if I never ever had to live with you,\nBlue, it's a color so cruel\nGovernment has done me wrong, I'm mad about that.\nAnd it makes me feel like I don't belong, I'm mad about that.\nIt's making life a misery, you wouldn't have taken the liberty\nGovernment has done me wrong, I'm mad about that.\nGood God, almighty\nThere's no denying life\nWould be better if I never ever had to live with you,\nBlue, it's a color so cruel\nGood God,…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Blue+Fine Young Cannibals
1067,[],Blind+The White Birch
1068,[],We Have Lost Our Will+Coalesce
1069,"[""Phantasai, lieb' Phantasai,\nEntbinde mich des Denkens!\nSo träufle meine Seel' mir frei\nVon Kopf, von Sinn und Weltverstand.\nZerspringen soll der Gläser Rand,\nIhr Klang den Trümmern Leben schenken.\nPhantasai, kristallerbaut:\nIch will, dass es mir graut!\nMeine Urne fällt und faßt den Raum in schwarze Blüten,\nDie, verhüllt in dichte Schleier, mich auf meiner Odyssee behüten!\nEndlich bricht die Schrift entzwei, das Tor zum Meer ist aufgetan:\nIn das Licht, gedankenlos, die Probe stellt sein Wissen bloß!\nIst er noch Kind? - Ihr Edleren, ich will verletzbar sein!\nIst es ihm ernst oder enttäuscht er uns? - Ich such' nach Träumen jede Nacht!\nEr weiß bestimmt... - Ich glaube fest daran...\n...nicht, daß das Sehen doch so einfach ist! - ...daß meine Wiege so nicht…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Phantasai_ lieb' Phantasai!+Samsas Traum
1070,[],Escribeme En El Cielo (Radio Edit)+Sentidos Opuestos
1071,[],Chu Chu Wen+Miriam Yeung
1072,[],BlasphÃ¨me+Marcel Et Son Orchestre
1073,"['Käveleekö kenkäs, vaikka jalat jarruttaa\nKohti kylmää kylää, jossa vapaus vallan saa?\nAavehuudot korviin kaikuu pyytää seuraamaan\nUskallatko nousta kohti vuorta kulkemaan?\nTiedän tietä huipulle oot salaa katsellut\nViettelyksen vilpillistä suolaa janonnut\nTuijottanut tummaa kohtaa kartan kuluneen\nUnissasi kuullut laulun vuorten neitsyeen:\nVuorien taa käy kulkemaan\nAskelten taa jää musta maa\nPaljain jaloin astuu ilman immet hunnuissaan\nTuuli tarraa riepottelee helmaa hohtavaa\nKavaluus on piilossa kauneuden takana\nKuule kuinka synninsiskot laulaa kuorossa:\nVuorien taa käy…\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Vuorien taa+Indica
1074,"[""Another girl has turned up dead, another teenage whore. You know the cops they couldn't give a shit but the nightly news is all over it; â??she was just 16 never been out of Michigan.â?? They say he tied her to his bed and lit the trailer park on fire. â??They found her body charred and wrecked in the ashes, â?? says the on the ground reporter with Gucci sunglasses and his hair sprayed perfect, his microphone so serious. Homicides. Ruined lives. Innocent bystanders caught in the crossfire. You float on a black cloud with a camera crew to catch the bodies burning down. You clip her picture from the paper you pin it on your wall. At night she stares with supernatural eyes, bloodshot and red and wild and alive; â??do you think I'm sexy? Do you…\nTraducir al español\nFuente: LyricFind""]",Headlines+Neon Blonde
1075,[],Psyched to Die+Deep Wound
1076,[],Sombre Guitar (feat. Jackson Sloan) (2gether Project Remix)+LTJ X-Perience
1077,"[""It took of the mind\nWith all your hot sweet kisses\nThe posion is hot\nSweet and delicious\nI'm in need of some action tonight, tonight\nI demand satisfaction, tonight, tonight\nYou tipped out\nAnd you were Jack Madon\nAnd you were x-ray\nAnd now you're x-rated\nI'm in need of some action tonight, tonight\nI demand satisfaction, tonight, tonight\nPretty posion, pretty posion, pretty posion\nPretty posion, pretty posion, pretty posion\nI'm wild in Boston\nYou gotta crazy in Austin\nYou're going…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Pretty Poison+Ram Jam
1078,"[""If I were your woman and you were my man,\nyou'd have no other woman, you'd be weak as a lamb.\nIf you had the strength to walk out that door,\nMy love would over rule my sense, and I'd call you back for more,\nIf I were your woman.\nIf I were your woman, and you were my man. Um baby.\nShe tears you down darlin', says you're nothing at all.\nBut, I'll pick you up darling, when she lets you fall.\nYou're like a diamond but she treats you like glass.\nYet you beg her to love you, but, me you don't ask.\nIf I were your woman, If I were your woman.\nIf I were your woman, here's what I'd do,\nI'd never, no, no, stop loving you.\nYeah, yeah, um\nLife is so crazy, a love is unkind.\nBecause she came first, darling, will she hang on your…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",If I Were Your Woman+Stephanie Mills
1079,"[""Love don't mean nothing\nDon't mean nothing\nYou won't feel a thing\nWon't feel nothing\nOoh, you put 'em on below the auditorium\nOoh, they've seen it all below the auditorium\nLove don't mean nothing, don't mean nothing\nYou won't feel a thing\nYou won't feel nothing\nOoh, you put 'em on below the auditorium\nOoh, they've seen it all below the auditorium\nOoh, you put…\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Auditorium+American Princes
1080,"[""Baby, life's what you make it\nCan't escape it\nBaby, yesterday's favorite\nDon't you hate it\nBaby life's what you make it\nDon't back date it\nBaby, don't try to shade it\nBeauty is naked\nBaby, life's what you make…\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Life's What You Make It (1997 Digital Remaster)+Talk Talk
1081,[],Coda+P-Nuckle
1082,"[""Never one to give up\nSo you dig in your heels\nNo matter how bad you know it feels\nYou say you're coming to terms\nWith the way that you are\nBut you've forgotten\nWho you could be\nLook up ahead\nIt's something beautiful\nDo you feel at a crossroad\nYou wanna leave\nBut you don't know\nHow to fly\nHow to let go\nLet go\nWhen you finally fit in\nYou never want it to change\nIt's so much safer to stay the same\nBut it's time to move on\nAnd the courage will come\nIf you remember\nWho you could be\nLook up ahead\nIt's something beautiful\nDo you feel at a crossroad\nYou wanna leave\nBut you don't know\nHow to fly\nHow to let go\nLet go\nForsaking all security\nEmbracing the uncertainty\nAnd falling into this\nRemember this…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Let Go+Theo Tams
1083,"[""Ils veulent tous être avec toi\nIls veulent tous avoir ton coeur\nMais moi je sais que tout ça\nSee'est pour moi\nNanana\nBaby give it up, give it up\nOh baby give it up 2X\nEverybody sees you\nIls ne cessent de vouloir d'aimer\nMais moi je sais que tu es\nOh pour moi\nCan you give it / Can you give it up\nOh baby j'ai besoin de toi\nCan you give it / Can you give it up…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Give It Up+Jacynthe
1084,[],On A Ragga Tip 2009+Sl2
1085,[],Wanting You Desperately (LP Version)+England Dan & John Ford Coley
1086,"['Red eyes only, the floor comes closer,\nA kiss that bruises, a skin so frail\nIron taste tongue, rage polluted, the veins so furious\nWith a mouth that will never tell.\nScars and stitches battered heart broke Down and this time it will not heal\nRear-view lovers, miss them dearly\nYears of absence has made them pale\nBreathe and soothe a wake mind that cannot sleep\nSo much hope and now a future that looks so bleak\nBut what if time is all we have\nTo make you believe in\nTo save me from leaving it all\nDream of them lights so much brighter, Voices louder I hear them sleep…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Poetic Pitbull Revolution+Diablo Swing Orchestra
1087,[],Seelenverwandter+F.P.
1088,"[""Niggas is dead, dead I tell you, can't be serious\nWhat you think is gonna happen\nWith three of the illest niggas together\nStreet music and so fourth on one track, huh?\nCan't be serious, it's Murda nigga, huh, it's Murda\nMothafuckers wanna kill me but don't got the heart\nTo look me in the eyes with the nine and spark\n'Cause whether your for or against this\nWhen I spit with murderous intentions\nEverybody goes, everybody knows\nThe weapons I possess they not for show\nAnd you put dresses on your weapons\nWhen you walk out the door, see once I flash mother fuckers\nBetter do the one shot dash or be one shot ass\nJ to the A Y to the drive by to your hood\nScreamin' bye-bye to you, Why would you fuck with me?\nKnowing I put you six feet deep and them niggas could die…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Murdergram+Murder Inc.
1089,[],Eternal Agony (Live)+Jungle Rot
1090,"[""Stray, stray\nHe's been floating away\nSince the very first day of your absence\nStay, stay\nIs there nothing to say\nI've been struggling for air since you parted\nI wish I could tell him\nIt's not gonna last\nThere's nothing to stand on\nAnd it's not gonna pass\nDance, dance\nFor your very last chance\nBut he's left you alone on the floor\nMan, oh man\nI…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Between What He's Saying And What He Regrets+Amandine
1091,[],Como hemos cambiado 2002 (La Fabrique Du Son Weekend Remix)+Presuntos Implicados
1092,[],A Travers La Guerre+Liane Foly
1093,[],Just For Me+Brio From Rio
1094,[],That's You (Single Version)+Major Accident
1095,[],Nautilus (Mawtilus)+Nuyorican Soul
1096,"[""Hey Dr. Yin\nChain smoking Chinese centenarian\nDeck my back with pins\nConnect the wires that plug me in\nHey love master z\nSexy online psychic overseas\nWhen my bank card clears\nTell me things I want to hear\nYea, yea\nWell I might be dyin'\nOr maybe I got to much time\nI can't stop my mind\nIt's runnin' right\nWith these false teeth\nAnd these plastic knees\nGo squeak squeak squeak\nFrom the porch to the street\nHey, hey, hey, hey,\nHey, hey, hey, hey\nHey dr. jack\nBend me…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Dr. Yang+Ben Folds
1097,"[""She leaned with her head on the window\nWatching evergreen bend in the snow\nRemembering Christmas the way it had been\nSo many seasons ago.\nWhen children would reach for their stockings\nAnd open the presents they found\nThe lights on the tree would shine bright in their eyes\nReflecting the love all around.\nThis year there's no one to open the gifts\nNo reason for trimming the tree\nAnd just as a tear made it's way to the floor\nShe heard voices outside start to sing.\nMerry Christmas to all who may dwell here\nMerry Christmas if even just one\nMay the joy of the season surround you\nMerry Christmas with love.\nCarolers sang as she opened the door\nFaces of friends in the crowd\nAnd all of the shadows of lonely reminders\nDriven away by the sound.\nNow the…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Merry Christmas With Love+Clay Aiken
1098,[],The Art Of Love+1.000 Mexicans
1099,"[""She stands under moonlight\nShe touches her hair\nHer smile adds emotions\nAnd her love fills the air\nAnd I know you're my every tomorrow\nAnd I know that you'll always be there\nWe've got the world tonight\nLets hold on together\nAnd we've got a love that's right\nSo open your heart\n'Cos we've got tonight\nWe move even closer,\nWith hope in our eyes,\n'Cos love is the answer\nTo the hurt and the lies\nAnd I know you're my every tomorrow,\nAnd I know that you'll always be there,\nWe've got the world tonight\nLets hold on together\nAnd we've got a love thats right\nSo open your heart\nWe've got the world tonight\nLets hold on together\nAnd we've got a love thats right\nSo open your heart\nAsk me why, the sun and the moon go round\nAsk me why, my feet…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",We've Got The World+Mickey Harte
1100,"[""Trapped confronting falsehood with reality, As the lies seep through your teeth.\nBlinded by stories of hopelessness fearing what is to come.\nDo not falter, do not abate, do not retreat to the keep.\nEmpower the revolt, with words of patronage. Will you crumble before you liege.\n(And now you beg for forgiveness) The faceless liege.\n(Upon your self you brought this, suffering) You see whats present, but believe whats thought.\nWill you crumble? Will you stand as your baron, or will you kneel with doubtfulness.\nNow you've faltered in the face of the faceless, Faltered in the face\nOf the faceless, faltered in the face of the faceless.\nYour absence was…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",In The Face Of The Faceless+Forever In Terror
1101,"[""Blowing through Indian summer night sky\nI'd fly straight to nowhere\nBut I'm grounded down here in the city\nWith these faces stern and pretty\nAnd in the station where no one says a word\nI wish I was a bird\nIf I listen to somebody…\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Wish I Was A Bird+Jesse Harris
1102,[],I Need Your Lovin'+Don Gardner_ Dee Dee Ford
1103,[],Di xaar+Diogal
1104,[],The Child In The Silent Mornings (Poetic Sonatina)+Richard Clayderman / Shao Rong / James Last
1105,[],Lobotomy (Reissue) (Album Version)+Sepultura
1106,"[""Well, sit right down my wicked son,\nAnd let me tell you a story\nAbout the boy who fell from glory,\nAnd how he was a wicked son.\nThis ain't no holiday, but it always turns out this way.\nHere I am with my hand...\nHe took his sister from his head,\nAnd impregnated her on the sheets.\nAnd they rolled her up in grass and trees,\nAnd they kissed until they were dead.\nThis ain't no holiday, but it always turns out this way.\nHere I am with my hand...\nWell, sit right down my evil son,\nAnd let me tell you a story\nAbout the boy…\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",The Holiday Song+Frank Black Francis
1107,"[""I left my heart in San Francisco.\nHigh on a hill it calls to me\nto be where little cable cars\nclimb halfway to the stars!\nThe morning fog may chill the air,\nI don't care!\nMy love waits there in San Francisco,\nabove the blue and windy sea.\nWhen I come home to you, San Francisco,\nyour golden sun will shine for me!\nI left my heart in San Francisco.\nHigh on a hill it calls to me\nto be where little cable cars\nclimb…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",I Left My Heart In San Francisco+Charlie Byrd
1108,"['Atenção Creuseback\nCreuseback meu filho vamos lá que vai começa a baixaria\nComer tatu é bom\nQue pena que dá dor nas costas\nPorque o bicho é baixinho\nE é por isso que eu prefiro as cabritas\nAs cabrita tem seios\nQue alimentam os seus descendentes\nNo mundo animal ixéste muita putaria\nPor exemplo, os cachorro\nQue come a própria mãe, sua irmã e suas tias\nEles ficam grudados de quatro se amando\nEm plena luz do dia\nOs animal, tem uns bicho interessante\nImaginem só como é o sexo dos elefante\nE os camelos que tem as bolas em cima das costas\nE as vaquinhas que por onde passam\nDeixam um rastro de bosta\nAs pombas quando avoam\nPor incrível que pareça ficam sobrevoando\nCom seu cu amirando em nossas cabeças\nDaí vem a rajada de sua bazuca anal\nJá tem pomba com mira a laser\nO…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Mundo Animal+Mamonas Assassinas
1109,"[""You say the same things every night to the same face every night\nYou wear the same clothes every night to the same plave every night\nYou're looking forward never looking back\nHeaded down a one way track\nOne for sorrow\nTwo for joy\nWe're going out tonight\nWe're going out tonight\nWe're going out tonight\nEverythings changing today\nGetting further and further away\nState you're in, sink or swim\nPlans you've made, plans you've made\nWe've never made a difference but tonight it will be different\nIt's opened up in front of us and it can change for every one of us\nI'll take a look into your private life\nI'll take a look and I will make it mine\nWith the excitement of a child\nWe're going out tonight\nWe're going out tonight\nWe're going out tonight\nEverythings changing today…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Everything's Changing Today+The Futureheads
1110,[],Peace featuring Lady Alma+Yukihiro Fukutomi
1111,['Od zawsze tęskniłam od zawsze tęskniłam\nOd zawsze tęskniłam od zawsze za tobą\nNa wszystko było na wszystko było\nNa wszystko było na wszystko za późno\nOd zawsze tęskniłam od zawsze tęskniłam\nOd zawsze tęskniłam za tobą\nTo mi się śni to mi się śni (2x)\nZawsze ten sam zawsze ten sam sen\nŚni się zimny śni mi się głodny\nŚni mi się smutny szary sen\nZłamałeś mi serce bez jednego słowa\nZłamałeś mi serce jednym prostym cięciem\nZłamałeś mi serce złamałeś mi serce\nZłamałeś mi serce jednym prostym cięciem\nTo mi się śni to mi się śni\nSmutny szary sen\nOd zawsze tęskniłam od zawsze tęskniłam\nOd zawsze tęskniłam od zawsze za tobą\nNa wszystko było na wszystko było\nNa wszystko było…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch'],To Mi Sie Sni+Maanam
1112,[],Defiance+Yungchen Lhamo
1113,"[""人的心中有太多秘密\n所以黑夜藏剧情\n好奇的人千万不要挖根究底问究竟\n无可奉告你不想说明\n那段感情已过去\n成就她和他的激情\n你和悲伤间的关系\n别担心 让我拥抱你就可以\n让我慢慢慢慢的了解你\n若你轻轻轻轻向我靠近\n过去渐渐渐渐你会忘记\n我不想知道你的过去\n哪个人没有伤痕藏心底\n何不让它永远是秘密\nBaby when you feel along\nThen just call me on the phone\nForget about the past\nAnd make our love last\nDon't wanna be your second best\nSo forget about the rest\nShow your love for me\nThe way it's mean to be\n我不要做她的代替品…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Secret+Elva Hsiao
1114,[],FÃ¼r Dich (Karaoke Version)+Jimmy Martin
1115,[],Kenyatta+Julien Lourau
1116,[],You're The One I Love (Album Version)+The Everly Brothers
1117,['Tautan waktu berjalan iring langkah kita bersama\nMendewasakan semua rasa perasaan jiwa\nTak akan mungkin memungkiri menyangkal arti cinta\nBiar angin menentang pun langit terhempas\nMenyangsikan cinta dalam keras kehidupan\nNaif terlahir kewajaran kodrati lelapkan semua\nDemi cinta bersandinglah (di dalam sisi hidupku ini)\nDemi cinta berjanjilah (melangkah kita bersama)\nPerlahan kita mulai belajar melaraskan batin\nMeluaskan ruang tingkap pengertian\nTak pernah kumerasakan penat menjadi beban\nBiar peluh mengalir pun meski terluka\nMenyangsikan cinta dalam keras kehidupan\nNaif terlahir kewajaran kodrati lelapkan semua\nDemi cinta bersandinglah (di dalam sisi hidupku ini)\nDemi cinta berjanjilah (melangkah kita bersama)\nHo ho ho\nDemi…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind'],Demi Cinta+Padi
1118,"[""You know me, you trust me, you love me, it's all in your eyes\nYou stir me, you tempt me, you want me to drown in your sighs\nBut you're a liar, a liar\nYou're just a liar, a liar\nYou fool me, you scorn me, you flout me, you're rolling the dice\nYou trick me, you knock me, you jilt me like just a device\n'Cause you're a liar, a liar\nYou're just a liar, a liar\nLove is lost, lost in all those moments\nCruelly denied with every time you lied\nLove is lost, it's just a dying…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Lost+Rotersand
1119,[],Joro Boro (BBB Remix)+Balkan Beat Box
1120,[],Vals+Karin Krog
1121,[],He Calls That Religion+Mississippi Sheiks
1122,[],Heaven on Earth+Hilary Stagg
1123,"[""I've been around the world\nAnd I seem to find everything I'm looking for in uncertainty\nRoll the dice, take a chance, take a joyride\nOne for fun, six for kicks\nIt's a revelation\nDeath to the infidels\nThe future's been and gone\nLeave the past behind; everything you're living for is uncertain\nSay you're fine, crack a smile, say you're uptight\nOne for fun, six for kicks\nIt's a revelation\nDeath to the infidels\nSo don't blame us for lack of inspiration\nWhen the whole world's run by a TV station\nIt's a pre-packed life, numbered and bar coded\nWe're…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Death To The Infidels+Grand Theft Audio
1124,[],Jan's blues+Gato Idiota
1125,[],Beckoning+Konflict
1126,"[""I sing a song to say to you\nI'm just flying above the falls\nWant to say how I care about you,\nSincerely I do\nEvery night it gave me angst\nIt hurts me so bad, it cuts my vein\nBut I don't care, I'm trusting you\nSincerely I do\nOooh, rise above the shores\nOoh, lost in the tide\nShades of time are made of dreams\nOf birds dying in raging seas\nLike upside-down and bitter fruits\nBut all you've seen it too\nOooh, rise above the shores\nOoh, lost in the tide\nForget the…\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Shades of Time+Girls in Hawaii
